Cycle_Index,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),RUL,Is_NASA
51.0,2151.59,768.0,4.032,3.415,4845.375,5811.34,9112.22,1061,0
52.0,2150.12,765.594000000041,4.032,3.416,4845.344000000041,5811.34,9112.78,1060,0
53.0,2148.47,765.594000000041,4.032,3.416,4838.344000000041,5804.34,9094.03,1059,0
54.0,2147.5,763.188000000082,4.032,3.416,4831.344000000041,5797.38,9116.28,1058,0
55.0,2145.12,763.1879999998491,4.032,3.417,4831.312000000151,5797.34,9097.94,1057,0
56.0,2143.56,758.375,4.031,3.417,4824.375,5790.38,9104.62,1056,0
57.0,2142.06,760.8120000001509,4.031,3.418,4817.375,5783.38,9081.12,1055,0
58.0,2141.19,758.4379999998491,4.031,3.418,4810.375,5776.38,9098.56,1054,0
59.0,2140.19,758.375,4.031,3.419,4810.312000000151,5776.31,9088.38,1053,0
60.0,2141.06,756.0,4.013,3.639,4781.25,5754.0,9139.0,1052,0
62.0,2141.73,750.0,3.993,3.432,5098.751999999862,6092.35,9571.78,1050,0
63.0,2138.94,750.0154999997467,3.993,3.428,4832.319999999832,5768.32,9170.14,1049,0
64.0,2135.59,750.0,3.993,3.428,4825.119999999646,5768.32,9158.75,1048,0
65.0,2132.54,747.6000000000931,3.994,3.429,4814.285000000149,5768.29,9156.51,1047,0
66.0,2128.93,744.0,3.993,3.43,4803.552000000142,5768.35,9153.15,1046,0
67.0,2126.02,744.0,3.994,3.431,4796.35199999949,5732.35,9129.41,1045,0
68.0,2122.69,740.0,3.994,3.431,4784.351999999955,5732.35,9123.04,1044,0
69.0,2119.74,738.0,3.994,3.432,4774.7519999993965,5732.35,9108.83,1043,0
70.0,2116.93,736.0,3.994,3.433,4767.583000000566,5732.38,9091.04,1042,0
71.0,2115.23,736.0,3.994,3.433,4762.594000000041,5698.59,9098.98,1041,0
72.0,2112.86,732.0,3.994,3.433,4754.382999999914,5696.38,9085.92,1040,0
73.0,2110.91,732.0,3.994,3.433,4748.350999999791,5696.35,9062.88,1039,0
74.0,2108.58,734.3999999999069,3.994,3.434,4742.375,5696.38,9074.42,1038,0
75.0,2106.88,730.3999999999069,3.994,3.435,4736.328000000212,5696.33,9052.16,1037,0
76.0,2104.8,731.0,3.994,3.434,4730.313000000082,5660.31,9048.86,1036,0
77.0,2102.62,728.7999999998137,3.994,3.435,4724.453000000212,5660.45,9035.11,1035,0
78.0,2101.12,728.7999999998137,3.994,3.435,4717.143999999855,5660.34,9036.0,1034,0
79.0,2099.23,728.7999999998137,3.994,3.436,4709.9590000002645,5660.36,9014.22,1033,0
80.0,2098.59,724.7999999998137,3.994,3.437,4702.586999999825,5660.19,9028.64,1032,0
81.0,2096.73,724.7999999998137,3.994,3.437,4700.344000000041,5660.34,9024.5,1031,0
82.0,2095.05,724.7999999998137,3.994,3.437,4694.218999999575,5624.22,9033.98,1030,0
83.0,2093.08,723.2000000001863,3.994,3.436,4688.328000000212,5624.33,9007.33,1029,0
84.0,2091.3,721.2000000001863,3.994,3.437,4681.174999999814,5624.38,9031.09,1028,0
85.0,2102.03,722.375,4.007,3.665,4648.311999999918,5614.03,9062.94,1027,0
86.0,2099.31,720.0,3.991,3.753,4652.342999999877,5624.34,9063.16,1026,0
87.0,2097.56,721.2000000001863,3.993,3.44,4695.513000000268,5660.31,9061.41,1025,0
88.0,2094.12,721.6000000000931,3.993,3.439,4694.344000000041,5624.34,9048.59,1024,0
89.0,2091.34,721.6000000000931,3.993,3.439,4680.98799999943,5624.19,9019.94,1023,0
90.0,2089.25,717.6000000000931,3.992,3.439,4673.912000000477,5624.31,9048.47,1022,0
91.0,2087.38,720.0,3.993,3.439,4666.743999999948,5624.34,9011.0,1021,0
92.0,2085.09,715.9896666668355,3.992,3.44,4659.575000000186,5588.38,9022.53,1020,0
93.0,2083.19,714.0,3.993,3.44,4652.375,5588.38,9025.75,1019,0
94.0,2080.44,714.3999999999069,3.992,3.44,4646.25,5588.25,9002.66,1018,0
95.0,2078.25,712.7999999998137,3.992,3.441,4637.975000000093,5588.38,9008.12,1017,0
96.0,2075.66,708.7999999998137,3.992,3.442,4630.743999999482,5588.34,9014.06,1016,0
97.0,2073.28,708.0,3.992,3.443,4623.544000000227,5552.34,8996.97,1015,0
98.0,2071.91,708.0,3.992,3.442,4616.312000000384,5552.31,8971.59,1014,0
99.0,2070.66,708.0,3.992,3.443,4610.311999999918,5552.31,8984.56,1013,0
100.0,2068.53,707.2000000001863,3.991,3.443,4609.017999999691,5552.22,8988.47,1012,0
101.0,2067.06,705.0,3.991,3.443,4601.944000000134,5552.34,8975.44,1011,0
102.0,2065.22,705.6000000000931,3.991,3.443,4594.712999999989,5552.31,8966.41,1010,0
103.0,2063.47,708.0,3.991,3.444,4592.342999999877,5552.34,8966.53,1009,0
104.0,2062.06,704.0,3.99,3.444,4586.312999999616,5516.31,8986.22,1008,0
105.0,2060.19,702.0,3.991,3.445,4580.344000000041,5516.34,8941.03,1007,0
106.0,2058.75,702.3999999999069,3.99,3.444,4574.375,5516.38,8937.38,1006,0
107.0,2057.31,702.3999999999069,3.991,3.445,4568.313000000082,5516.31,8941.38,1005,0
108.0,2056.25,705.0,3.984,3.445,4565.912000000011,5464.69,8997.69,1004,0
109.0,2065.25,696.0,4.003,3.684,4529.375,5495.0,9001.94,1003,0
111.0,2080.67,702.3999999999069,3.985,3.424,4940.35199999949,5912.35,9551.9,1001,0
112.0,2077.54,702.3999999999069,3.986,3.45,4628.319999999832,5552.32,9082.78,1000,0
113.0,2074.53,700.0019999998622,3.986,3.451,4616.256000000518,5552.26,9078.53,999,0
114.0,2070.46,696.0,3.986,3.452,4609.183000000194,5552.38,9053.89,998,0
115.0,2066.72,696.0,3.986,3.453,4598.350999999326,5552.35,9028.61,997,0
116.0,2063.29,694.3999999999069,3.987,3.453,4587.582999999635,5516.38,9038.82,996,0
117.0,2059.11,692.3999999999069,3.986,3.454,4580.35999999987,5516.36,8993.41,995,0
118.0,2056.03,688.7999999998137,3.986,3.454,4565.952000000048,5516.35,8992.45,994,0
119.0,2053.09,688.7999999998137,3.986,3.455,4556.351999999955,5480.35,8987.61,993,0
120.0,2049.92,690.0,3.986,3.455,4550.351999999955,5480.35,8961.66,992,0
121.0,2047.9,684.7999999998137,3.986,3.456,4538.38300000038,5480.38,8974.4,991,0
122.0,2045.61,686.0,3.986,3.456,4532.320999999996,5480.32,8961.16,990,0
123.0,2043.12,685.2000000001863,3.986,3.456,4526.358999999706,5480.36,8953.25,989,0
124.0,2041.12,683.2000000001863,3.986,3.457,4515.543999999762,5444.34,8952.67,988,0
125.0,2038.14,681.6000000000931,3.986,3.456,4508.359000000171,5444.36,8910.47,987,0
126.0,2035.58,681.6000000000931,3.986,3.457,4501.160000000149,5444.36,8922.25,986,0
127.0,2033.92,677.6000000000931,3.986,3.459,4490.327999999747,5444.33,8931.11,985,0
128.0,2031.59,678.0,3.986,3.459,4484.354333333205,5408.34,8924.73,984,0
129.0,2029.69,676.0,3.986,3.459,4472.35999999987,5408.36,8920.83,983,0
130.0,2028.73,676.0,3.986,3.458,4472.218000000343,5408.22,8932.92,982,0
131.0,2026.66,676.0206666663289,3.986,3.459,4465.143999999389,5408.34,8908.92,981,0
132.0,2025.09,676.0,3.986,3.46,4457.912000000011,5408.31,8917.22,980,0
133.0,2022.89,674.3999999999069,3.985,3.459,4450.758999999613,5372.36,8902.25,979,0
134.0,2031.72,674.4060000004247,3.998,3.681,4410.406000000425,5369.0,8941.12,978,0
135.0,2029.72,675.2000000001863,3.983,3.769,4414.743999999482,5372.34,8960.94,977,0
136.0,2029.28,674.3999999999069,3.985,3.462,4466.343999999575,5408.34,8943.75,976,0
137.0,2026.59,674.3999999999069,3.985,3.46,4465.112999999896,5408.31,8959.81,975,0
138.0,2023.53,672.7999999998137,3.984,3.46,4457.943000000436,5408.34,8931.88,974,0
139.0,11.75,40.51724137924612,3.057,3.437,122.18181818164884,8.0,8.41,973,0
140.0,2021.16,672.7999999998137,3.985,3.458,4508.375,5444.38,8996.56,972,0
141.0,2018.66,671.2000000001863,3.984,3.461,4436.343999999575,5372.34,8934.5,971,0
142.0,2016.75,671.2000000001863,3.984,3.462,4430.311999999918,5372.34,8935.22,970,0
143.0,2014.25,669.5744000002742,3.983,3.462,4424.375,5372.38,8892.31,969,0
144.0,2012.88,669.6000000000931,3.984,3.461,4421.975000000093,5336.38,8907.38,968,0
145.0,2010.44,668.0,3.983,3.462,4414.7440000004135,5336.34,8906.16,967,0
146.0,2007.31,664.0,3.983,3.462,4406.281000000425,5336.28,8908.31,966,0
147.0,2005.66,662.3999999999069,3.983,3.463,4400.343999999575,5336.34,8909.5,965,0
148.0,2003.22,662.3999999999069,3.983,3.464,4393.112999999896,5336.31,8897.94,964,0
149.0,2001.5,662.3999999999069,3.983,3.464,4385.913000000175,5300.31,8885.0,963,0
150.0,2000.28,662.3999999999069,3.983,3.465,4378.743999999482,5300.34,8890.94,962,0
151.0,1998.84,658.3999999999069,3.983,3.464,4376.343999999575,5300.34,8882.47,961,0
152.0,1997.94,660.0,3.983,3.465,4370.405999999493,5300.41,8883.28,960,0
153.0,1995.72,660.7999999998137,3.983,3.464,4370.343999999575,5300.34,8867.03,959,0
154.0,1994.84,658.7999999998137,3.983,3.465,4364.343000000343,5300.34,8864.34,958,0
155.0,1992.56,659.2000000001863,3.982,3.465,4357.143999999389,5300.34,8867.0,957,0
156.0,1991.5,659.2000000001863,3.982,3.465,4349.975000000093,5300.38,8863.44,956,0
157.0,1989.62,657.6000000000931,3.982,3.466,4346.311999999918,5264.31,8864.19,955,0
158.0,1996.31,652.811999999918,3.994,3.688,4298.313000000082,5257.0,8926.69,954,0
159.0,2016.58,664.0213333331048,3.979,3.785,4227.520000000019,5228.32,8989.34,953,0
160.0,2012.96,660.0309999994934,3.98,3.466,4421.921000000555,5336.32,8981.38,952,0
161.0,2009.22,660.0,3.979,3.484,4412.321000000462,5336.32,8945.95,951,0
162.0,2005.41,656.0,3.98,3.468,4400.350999999791,5336.35,8935.36,950,0
163.0,2001.92,654.0,3.98,3.469,4388.351000000257,5300.35,8927.55,949,0
164.0,1998.53,654.3999999999069,3.98,3.469,4378.751999999862,5300.35,8907.45,948,0
165.0,1995.59,650.3999999999069,3.98,3.469,4370.352000000887,5300.35,8900.7,947,0
166.0,1992.44,652.7999999998137,3.98,3.47,4357.119999999646,5300.32,8901.66,946,0
167.0,1990.08,648.7999999998137,3.979,3.47,4349.827000000048,5264.23,8888.03,945,0
168.0,1986.75,646.7999999998137,3.979,3.47,4342.68899999978,5264.29,8882.62,944,0
169.0,1984.09,647.2000000001863,3.979,3.471,4334.351000000257,5264.35,8846.21,943,0
170.0,1981.91,647.2000000001863,3.979,3.471,4322.350999999326,5264.35,8866.59,942,0
171.0,1980.19,643.2000000001863,3.979,3.473,4316.344000000507,5228.34,8848.92,941,0
172.0,1978.56,643.2000000001863,3.979,3.473,4310.312999999616,5228.31,8855.22,940,0
173.0,1976.42,645.6000000000931,3.979,3.472,4304.328000000212,5228.33,8844.91,939,0
174.0,1974.38,641.6000000000931,3.979,3.474,4298.391000000294,5228.39,8844.36,938,0
175.0,1968.92,644.0,3.979,3.473,4286.328000000212,5228.33,8851.38,937,0
176.0,1968.45,640.0,3.978,3.476,4268.327999999281,5192.33,8829.89,936,0
177.0,1966.78,638.0,3.979,3.474,4268.328000000212,5192.33,8819.38,935,0
178.0,1965.52,638.0,3.979,3.475,4263.544000000693,5192.34,8828.86,934,0
179.0,1964.0,638.3999999999069,3.979,3.477,4256.358999999706,5192.36,8792.36,933,0
180.0,1962.75,638.3999999999069,3.979,3.475,4256.313000000082,5192.31,8801.02,932,0
181.0,1961.16,638.3999999999069,3.979,3.475,4250.296999999788,5192.3,8825.0,931,0
182.0,1967.06,638.4060000004247,3.99,3.692,4200.375,5152.0,8889.09,930,0
183.0,1966.31,635.2000000001863,3.976,3.78,4196.375,5156.38,8864.38,929,0
184.0,1966.06,638.4319999995641,3.978,3.478,4256.343000000343,5192.34,8861.72,928,0
185.0,1963.88,636.0,3.978,3.477,4256.311999999918,5192.31,8853.16,927,0
186.0,1960.88,634.7999999998137,3.978,3.478,4249.14400000032,5192.34,8837.03,926,0
187.0,1957.41,631.2000000001863,3.977,3.477,4241.943999999668,5156.34,8846.75,925,0
188.0,1955.44,633.6000000000931,3.977,3.478,4227.543999999762,5156.34,8825.03,924,0
189.0,1953.72,633.6000000000931,3.977,3.477,4226.343999999575,5156.34,8820.62,923,0
190.0,1951.38,632.0,3.977,3.478,4220.343999999575,5156.34,8818.44,922,0
191.0,1949.5,630.0,3.977,3.479,4213.143999999389,5120.34,8816.25,921,0
192.0,1947.28,628.0,3.977,3.478,4205.912000000011,5120.31,8801.62,920,0
193.0,1944.84,626.0,3.977,3.479,4198.713000000455,5120.31,8790.94,919,0
194.0,1942.75,626.4000000003725,3.976,3.48,4191.575000000186,5120.38,8814.91,918,0
195.0,1940.69,622.4000000003725,3.977,3.48,4184.343999999575,5120.34,8805.28,917,0
196.0,1938.53,622.7999999998137,3.976,3.481,4177.143999999389,5084.34,8817.62,916,0
197.0,1936.47,620.7999999998137,3.976,3.481,4169.9119999995455,5084.31,8811.62,915,0
198.0,1935.41,620.7999999998137,3.976,3.481,4162.712000000291,5084.31,8803.84,914,0
199.0,1933.97,620.7999999998137,3.976,3.482,4162.743999999948,5084.34,8790.16,913,0
200.0,1933.0,618.0,3.976,3.482,4155.543000000529,5084.34,8805.09,912,0
201.0,1931.75,619.2000000001863,3.976,3.482,4154.375,5084.38,8798.16,911,0
202.0,1929.5,616.0,3.976,3.482,4148.343999999575,5084.34,8780.31,910,0
203.0,1928.25,617.5999999996275,3.976,3.483,4141.174999999814,5048.41,8763.53,909,0
204.0,1926.62,616.0,3.975,3.483,4141.174999999814,5048.38,8783.06,908,0
205.0,1925.19,616.0,3.975,3.483,4130.313000000082,5048.31,8770.81,907,0
206.0,1930.44,616.813000000082,3.986,3.698,4074.311999999918,5026.0,8830.94,906,0
207.0,197596.99,-60038.6116666859,4.266,3.271,66720.0,78122.08,78122.08,905,0
208.0,1976.0,649.2000000001863,3.977,3.459,4778.320000000298,5768.32,9669.47,904,0
209.0,1977.98,652.7999999998137,3.978,3.461,4328.384000000544,5264.38,8968.42,903,0
210.0,1976.64,652.0,3.978,3.46,4335.519999999553,5264.32,8950.4,902,0
211.0,1974.88,650.4000000003725,3.978,3.461,4334.38300000038,5264.38,8961.02,901,0
212.0,1971.04,648.7999999998137,3.978,3.46,4328.351999999955,5264.35,8890.18,900,0
213.0,1968.64,648.7999999998137,3.978,3.461,4316.339999999851,5228.32,8908.0,899,0
214.0,1965.3,648.7999999998137,3.978,3.461,4310.351999999955,5228.35,8924.57,898,0
215.0,1962.59,644.7999999998137,3.978,3.462,4298.360000000335,5228.36,8905.09,897,0
216.0,1961.92,648.8206666661426,3.978,3.462,4292.350999999791,5228.35,8879.8,896,0
217.0,1958.75,646.7999999998137,3.978,3.461,4292.321000000462,5228.32,8906.53,895,0
218.0,1955.23,647.2000000001863,3.978,3.462,4277.952000000514,5192.35,8895.17,894,0
219.0,1952.03,643.2000000001863,3.977,3.462,4268.351999999955,5192.35,8892.99,893,0
220.0,1949.56,644.0,3.978,3.463,4256.344000000507,5192.34,8879.77,892,0
221.0,1947.08,640.0,3.978,3.463,4249.118400000036,5156.31,8889.41,891,0
222.0,1944.0,637.5999999996275,3.978,3.463,4241.819000000134,5156.22,8852.09,890,0
223.0,1941.0,634.0,3.978,3.464,4232.360000000335,5156.36,8871.14,889,0
224.0,1937.95,636.0,3.978,3.465,4220.39100000076,5156.39,8860.06,888,0
225.0,1935.08,632.0,3.978,3.465,4213.12799999956,5120.33,8830.12,887,0
226.0,1932.7,630.0,3.978,3.468,4202.218999999575,5120.22,8820.39,886,0
227.0,1930.53,630.4000000003725,3.978,3.468,4191.589999999851,5120.39,8851.11,885,0
228.0,1928.36,628.0,3.978,3.467,4184.359999999404,5120.36,8820.81,884,0
229.0,1927.14,628.0,3.978,3.467,4178.359000000171,5084.36,8832.33,883,0
230.0,1924.25,624.7999999998137,3.978,3.467,4172.328000000678,5084.33,8825.99,882,0
231.0,1931.22,628.811999999918,3.991,3.706,4116.375,5068.0,8883.69,881,0
232.0,1930.47,628.7999999998137,3.977,3.784,4124.280999999493,5048.28,8896.44,880,0
233.0,1928.28,628.7999999998137,3.978,3.469,4184.343999999575,5120.34,8836.5,879,0
234.0,1925.41,624.7999999998137,3.978,3.467,4172.375,5084.38,8827.53,878,0
235.0,1916.69,620.0,3.974,3.468,4162.7750000003725,5084.38,8791.56,877,0
236.0,1918.66,621.5999999996275,3.977,3.472,4130.344000000507,5048.34,8806.91,876,0
237.0,1916.09,620.0,3.976,3.471,4141.049999999814,5048.25,8794.44,875,0
238.0,1913.66,616.0,3.976,3.47,4130.344000000507,5048.34,8798.59,874,0
239.0,1911.88,618.0,3.976,3.47,4124.343999999575,5048.34,8803.47,873,0
240.0,1909.66,618.4000000003725,3.976,3.47,4112.344000000507,5048.34,8775.31,872,0
241.0,1909.94,616.0,3.977,3.47,4106.343999999575,5012.34,8768.75,871,0
242.0,1907.97,618.0,3.977,3.471,4112.25,5012.25,8786.97,870,0
243.0,1905.5,614.4000000003725,3.976,3.47,4100.313000000082,5012.31,8780.09,869,0
244.0,1903.22,612.7999999998137,3.976,3.471,4094.375,5012.38,8768.62,868,0
245.0,1901.53,614.0,3.976,3.471,4083.513000000268,5012.31,8793.38,867,0
246.0,1898.62,611.2000000001863,3.976,3.471,4076.344000000506,5012.34,8765.12,866,0
247.0,1897.06,612.0,3.976,3.472,4069.143000000157,4976.34,8778.78,865,0
248.0,1895.31,609.5999999996275,3.975,3.473,4064.218000000343,4976.22,8756.22,864,0
249.0,1894.12,609.5999999996275,3.976,3.472,4061.9119999995455,4976.31,8791.66,863,0
250.0,1892.19,610.0,3.975,3.473,4054.775000000373,4976.38,8745.16,862,0
251.0,1890.47,608.0213333331048,3.975,3.473,4052.4060000004247,4976.41,8759.62,861,0
252.0,1887.25,602.4000000003725,3.974,3.473,4040.2810000004247,4976.28,8773.06,860,0
253.0,1884.94,604.7999999998137,3.974,3.474,4033.111999999732,4940.31,8709.31,859,0
254.0,1882.44,603.2000000001863,3.973,3.476,4028.375,4940.38,8720.38,858,0
255.0,1886.38,602.438000000082,3.985,3.708,3969.311999999918,4921.0,8828.88,857,0
256.0,1871.2,584.0,3.964,3.796,3836.320000000298,4796.32,8759.52,856,0
257.0,1867.74,582.0,3.964,3.501,3944.350999999792,4868.35,8722.56,855,0
258.0,1865.18,582.0,3.963,3.501,3932.350999999792,4832.35,8710.66,854,0
259.0,1862.3,580.0,3.964,3.501,3925.150999999605,4832.35,8677.69,853,0
260.0,1857.57,578.0,3.964,3.502,3914.288999999873,4832.29,8660.0,852,0
261.0,1855.58,574.0,3.964,3.503,3896.351000000722,4796.35,8648.35,851,0
262.0,1852.61,572.0,3.963,3.503,3890.3240000000224,4796.32,8676.61,850,0
263.0,1853.28,574.0,3.964,3.505,3881.952000000514,4796.35,8669.38,849,0
264.0,1847.65,570.0,3.963,3.503,3881.951999999583,4796.35,8663.84,848,0
265.0,1847.39,571.2000000001863,3.962,3.504,3866.3519999999553,4760.35,8655.16,847,0
266.0,1844.96,571.2000000001863,3.963,3.504,3872.3209999995306,4796.32,8612.32,846,0
267.0,1842.4,568.0,3.962,3.505,3866.3829999994487,4760.38,8624.9,845,0
268.0,1841.16,569.5999999996275,3.962,3.505,3860.3519999999553,4760.36,8625.16,844,0
269.0,1839.58,566.0,3.962,3.506,3853.112999999896,4760.31,8624.99,843,0
270.0,1837.86,568.0,3.962,3.506,3845.9599999999614,4760.36,8627.53,842,0
271.0,1834.87,563.9999999990687,3.962,3.506,3842.328999999911,4760.33,8621.31,841,0
272.0,1832.88,564.0,3.962,3.506,3831.5439999997616,4760.34,8615.42,840,0
273.0,1830.94,563.0,3.962,3.507,3824.327999999746,4724.33,8599.39,839,0
274.0,1829.12,562.4000000003725,3.962,3.507,3818.31200000085,4724.31,8603.86,838,0
275.0,1826.92,562.0,3.962,3.508,3812.3899999996647,4724.39,8605.76,837,0
276.0,1824.0,560.0,3.962,3.508,3806.328000000678,4724.33,8605.19,836,0
277.0,1824.55,560.0,3.962,3.509,3802.7430000007153,4724.34,8593.12,835,0
278.0,1823.69,560.0,3.962,3.508,3800.3600000003353,4724.36,8594.09,834,0
279.0,1828.44,566.375,3.971,3.71,3724.311999998986,4676.0,8714.01,833,0
280.0,1834.0,568.0,3.96,3.8,3728.313000000082,4652.31,8691.03,832,0
281.0,1829.66,564.0,3.961,3.509,3831.575000000186,4724.38,8647.09,831,0
282.0,1827.0,562.0,3.96,3.511,3817.111999999732,4724.31,8603.72,830,0
283.0,1826.06,560.7999999998137,3.961,3.51,3812.343000000343,4724.34,8621.91,829,0
284.0,1824.22,561.0,3.96,3.509,3806.3439999995753,4724.34,8603.59,828,0
285.0,1821.28,560.0,3.96,3.51,3795.5439999997616,4724.34,8597.84,827,0
286.0,1816.22,554.0,3.96,3.51,3788.375,4688.38,8593.78,826,0
287.0,1814.12,556.0,3.96,3.511,3766.713000000456,4688.31,8595.88,825,0
288.0,1811.41,552.0,3.959,3.512,3759.575000000186,4652.38,8588.16,824,0
289.0,1813.31,556.0,3.961,3.512,3752.3439999995753,4652.34,8604.03,823,0
290.0,1809.34,552.0,3.96,3.512,3758.3439999995753,4652.34,8594.47,822,0
291.0,1806.72,551.0,3.959,3.512,3745.14400000032,4652.34,8577.91,821,0
292.0,1806.09,554.0,3.96,3.512,3740.375,4652.38,8575.41,820,0
293.0,1804.03,550.4000000003725,3.96,3.513,3737.974999999628,4652.38,8572.56,819,0
294.0,1800.97,548.0,3.959,3.513,3723.5439999997616,4652.34,8606.03,818,0
295.0,1800.0,548.0,3.96,3.514,3716.25,4616.25,8582.69,817,0
296.0,1798.34,548.7999999998137,3.96,3.514,3716.375,4616.38,8564.78,816,0
297.0,1796.97,549.0,3.959,3.514,3709.143000000157,4616.34,8566.91,815,0
298.0,1798.19,548.0,3.96,3.514,3701.9119999995455,4616.31,8564.56,814,0
299.0,1794.06,548.0,3.959,3.514,3704.313000000082,4616.31,8558.38,813,0
300.0,1792.22,546.5999999996275,3.958,3.514,3692.313000000082,4616.31,8540.31,812,0
301.0,1791.81,547.0,3.959,3.514,3686.344000000506,4580.34,8554.09,811,0
302.0,21.12,41.37931034527719,3.094,3.501,109.81818181835116,8.0,8.38,810,0
303.0,1792.69,549.625,3.966,3.708,3703.375,4648.0,8773.88,809,0
305.0,1829.7,556.0,3.955,3.512,4328.351999999024,5336.35,9950.34,807,0
306.0,1831.94,558.0,3.958,3.523,3831.4560000002384,4724.26,8708.64,806,0
307.0,1830.4,556.0,3.959,3.523,3838.7210000008345,4724.32,8640.29,805,0
308.0,1826.79,556.0,3.959,3.521,3836.320000000298,4724.32,8624.13,804,0
309.0,1823.65,556.0,3.96,3.522,3824.356000000611,4724.36,8624.32,803,0
310.0,1819.9,553.0,3.96,3.523,3812.352000000887,4724.35,8597.5,802,0
