Cycle_Index,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),RUL
76,3232.2701371063013,1110.5630596312694,4.021204471588135,3.5729713439941406,120.06098498648498,5881.855991885357,7437.475284870539,999
77,3180.3561679918203,1230.6211287404876,4.00986909866333,3.569894790649414,150.07601323723793,5802.369157318957,7461.218249206024,998
78,3183.652858829766,1200.6087920078426,4.008735656738281,3.63968825340271,150.0757367030019,5696.51025172096,7345.780675845628,997
79,3179.7938514107373,1200.6060637179762,4.009383201599121,3.629648447036743,150.0756750444416,5747.5459816179355,7927.387007524783,996
80,3179.2783329401864,1170.5909112828085,4.009059429168701,3.6343443393707275,150.07583920354955,5711.171876943787,7329.662203193875,995
81,3165.6058280711295,1230.6209686114453,4.005659103393555,3.631915330886841,150.0756555608241,5696.375228930265,7365.020579147385,994
82,2802.959121865686,1110.5623195418157,3.9190242290496826,3.6451940536499023,150.0760173124727,5542.009743855568,5542.009743855568,993
83,3207.626213526004,1140.5774618166033,4.01715612411499,3.5838210582733154,150.0759447014425,5828.3869309664005,7466.441423383309,992
84,3219.9175780934765,1230.6211409108091,4.010354995727539,3.770368814468384,150.07573345993205,5710.409862672852,7579.364447721741,991
85,3212.292344971309,1260.6360415786257,4.009383201599121,3.6361258029937744,120.0605878265851,5775.8312139821155,7566.83379491151,990
86,3233.8722468166816,1200.5909616891295,4.010031223297119,3.6419553756713867,150.0757657854956,5741.580204127193,7418.990836855301,989
87,3243.936546027013,1170.592170250471,4.01683235168457,3.605034351348877,150.06293249097507,5850.788221344163,7515.919821304444,988
88,3246.124921837887,1170.592298745716,4.017965793609619,3.594670534133911,150.07596086167905,5872.632761549037,7561.186401970939,987
89,3200.8703272787534,1260.6202194951184,4.007602214813232,3.588840961456299,120.06059273380379,5800.725074168928,7513.682292786478,986
90,3199.995274954126,1260.6046650135831,4.005659103393555,3.6438984870910645,150.0755674662214,5704.7356124484795,7435.535887768507,985
91,3196.152128941758,1230.6208395497233,4.0066304206848145,3.6367733478546143,150.07567377616942,5722.939175518346,7472.504924828536,984
92,3191.9333428035898,1260.6361893168505,4.005982875823975,3.639202356338501,150.0757143322553,5730.802888080812,8039.281467306326,983
93,3179.9177340795577,1260.620382581561,4.003230094909668,3.640497922897339,150.0758640804852,5700.140151536878,7989.15015346244,982
94,3215.951534893524,1200.6068426393467,4.012621879577637,3.6508617401123047,150.0760649611475,5730.73346927177,7450.129189887375,981
95,3219.4677773265576,1170.5888006724417,4.014565467834473,3.6024434566497803,150.07585854668287,5805.053764268407,7461.842370511236,980
96,3221.249551746645,1170.5735315170023,4.0156989097595215,3.5979092121124268,150.0760398384882,5815.383821630763,7419.860340440704,979
97,3221.859489058086,1170.5922159042675,4.016670227050781,3.59499454498291,150.07606025438872,5826.7396229400765,7456.34094017843,978
98,3225.156437698577,1170.592672617524,4.017318248748779,3.5932130813598633,150.07585890757036,5834.342194877798,7478.380933031323,977
99,3228.172704638884,1140.5774000979145,4.018451690673828,3.586735725402832,150.07598781885463,5849.785127576906,7495.121172879066,976
100,3229.3450951016275,1140.5772171319113,4.019423484802246,3.5813920497894287,120.06092443552916,5857.053165552556,7459.093038170453,975
101,3226.345553150226,1140.5777792228328,4.019261360168457,3.579448699951172,120.06103747719317,5855.896459975163,7372.078130971728,974
102,3225.6268669579877,1140.5778470418882,4.019585132598877,3.5831732749938965,120.06071874286863,5856.001905076962,7471.401039751479,973
103,3224.6111390716105,1140.577869222121,4.019585132598877,3.5830113887786865,120.06084715787438,5856.762112297089,7489.567498461052,972
104,3223.3459786976746,1140.5779485247622,4.019747257232666,3.5834970474243164,120.06085894734133,5853.630331110267,7464.483029762312,971
105,3222.7522592962778,1140.5780217673455,4.019908905029297,3.5838210582733154,150.0760744146828,5851.71607681716,7437.178496897599,970
106,3222.6119549245923,1140.578063075256,4.020071029663086,3.5834970474243164,150.0760420690931,5855.4725462332135,7501.702783702349,969
107,3223.0810115329805,1140.5627117149415,4.020394802093506,3.5818777084350586,120.06084489723435,5855.3675691426615,7438.86163221678,968
108,3223.0968762628036,1140.5780313762953,4.020718574523926,3.58042049407959,120.06099209410604,5861.9632711792365,7484.472416878969,967
109,3222.8785591393244,1140.5785657431115,4.021042823791504,3.579448699951172,150.07651700277347,5865.259361603879,7524.393158012244,966
110,3221.956876477576,1140.5783212737879,4.021366596221924,3.579124927520752,150.07603484601714,5864.272870988585,7500.141375089937,965
111,3182.1525041842833,1200.590765640547,4.013107776641846,3.579448699951172,150.07616748166038,5861.894664216146,7468.277802087425,964
112,3162.2461538843345,1230.6210390018532,4.0058207511901855,3.63240122795105,150.07572589610936,5677.199298173131,7289.486358285241,963
113,3162.403204026574,1230.6054375281092,4.0063066482543945,3.648108720779419,120.0606287184637,5668.567371618818,7757.406105949311,962
114,3154.2936746240593,1230.6208763665054,4.0058207511901855,3.6438984870910645,150.0757001118618,5673.366170127119,7261.403367153951,961
115,3144.8869782372494,1230.6208780757152,4.004363536834717,3.6526429653167725,120.06056276406161,5620.576235918968,7309.2366995371995,960
116,3178.967443718575,1200.6068840676453,4.009059429168701,3.6602537631988525,150.07573788095033,5590.19344108121,7314.759850183502,959
117,3189.9533502729028,1140.5771262405324,4.014889240264893,3.612159490585327,150.0760251469328,5737.489009632962,7265.810297154239,958
118,3194.001223954663,1170.5926893844153,4.0161848068237305,3.60292911529541,120.0609395331121,5768.621617128956,7406.441844710789,957
119,3145.7468143384904,1230.621177441848,4.0058207511901855,3.597423553466797,150.07572852261364,5726.79874981218,7295.164672946732,956
120,3141.6686009106925,1230.621040335216,4.003715515136719,3.657015085220337,150.07559385197237,5594.3320897383965,7265.258354852267,955
121,3137.0278640665347,1260.6360406863969,4.004039764404297,3.657177209854126,150.0757123673684,5593.151963053504,7256.094070153777,954
122,3139.215395257459,1230.6210169218248,4.003877639770508,3.6602537631988525,150.07565739535494,5573.267998721916,7287.0373485804885,953
123,3135.246358556673,1230.6209378447384,4.003391742706299,3.655071973800659,120.06054618785856,5595.088179173588,7367.731705364597,952
124,3170.015440251562,1170.5919997204328,4.011002540588379,3.657662868499756,150.0757181518129,5640.9959158842685,7349.610900403408,951
125,3176.7034706510603,1170.5923216477386,4.013269901275635,3.614264726638794,150.07597238541348,5697.608354188211,7303.865783780813,950
126,3144.9661935612676,1230.6210210320423,4.008735656738281,3.6068155765533447,150.07586774462834,5739.28958813037,7428.499333076645,949
127,3127.9651333932998,1260.620122112392,4.001124858856201,3.649566173553467,150.07542151253438,5608.4302480422775,7981.8607318341965,948
128,3133.9029294229113,1260.636110640713,4.00258207321167,3.6600918769836426,150.0756956206169,5563.752610301541,7297.36534467485,947
129,3118.5433329174994,1260.6203671131516,4.000315189361572,3.6523191928863525,150.07583396544214,5552.416745754192,7247.233026978909,946
130,3123.5122155369027,1260.6360684807878,4.00161075592041,3.6673789024353027,150.07559614768252,5541.114791697706,7241.103177142562,945
131,3144.9041436337866,1200.6066671018489,4.003230094909668,3.6602537631988525,150.0757046531653,5565.716409902088,7964.755911942222,944
132,3158.7031416827813,1170.5919521970209,4.010840892791748,3.629972219467163,150.0757276704535,5659.281802895595,7382.271838274552,943
133,3163.2976368482923,1170.5922704652185,4.012298107147217,3.6191227436065674,150.0758820201736,5684.731619445956,7336.488797145779,942
134,3144.2150571632374,1260.6361917629329,4.00290584564209,3.758871555328369,150.07572400636946,5572.380425011799,7325.1960679619215,941
135,3141.3246644753126,1260.633314125971,4.002420425415039,3.664464235305786,150.07558946104473,5582.6907022350315,7347.037610521453,940
136,2683.8316628231114,1200.6054460786872,3.8968393802642822,3.6628448963165283,120.06085188470024,5371.648038561878,5371.648038561878,939
137,3160.9686870839723,1230.5905735725973,4.0066304206848145,3.6620352268218994,150.0756861720729,5589.485582966714,7356.6923750735805,938
138,3170.4837262843503,1170.5918586789412,4.011164665222168,3.629648447036743,150.0758939348816,5675.227652831862,7374.873881586987,937
139,3155.3739700225924,1140.576499764029,4.012298107147217,3.6178271770477295,150.07594564875762,5702.057167478721,7405.578774138012,936
140,3119.043120556991,1260.6186585297255,3.9999911785125732,3.6432507038116455,150.07571646256838,5582.942667415919,7313.805441456992,935
141,3121.9961772228417,1230.6207129943068,4.001286506652832,3.6711034774780273,150.0756686834793,5554.210544021567,8003.061682350963,934
142,3119.9964399271994,1260.635656518949,4.000476837158203,3.664626121520996,150.07570793632476,5528.713886354759,7309.622342514354,933
143,3115.527566243938,1260.635468670749,4.000476837158203,3.6630067825317383,150.07566118480463,5527.802091940699,7321.8981304231565,932
144,3121.6213296473143,1290.6353860706586,3.9988577365875244,3.666245460510254,150.07593648592592,5536.149424362753,7205.216168563318,931
145,2719.4739400548133,1140.5762016009103,3.907688856124878,3.6519951820373535,150.0758787720988,5398.525086956361,5398.525086956361,930
146,3148.124060632632,1200.606766374287,4.009707450866699,3.620742082595825,120.06053390720626,5653.316764620133,7288.072921304498,929
147,3150.0775707308785,1200.6066921091697,4.010678768157959,3.6267335414886475,150.0757277808152,5650.150324585469,7390.530306777655,928
148,3152.203018149856,1200.6070394197886,4.011488437652588,3.6249523162841797,150.07560704482603,5657.354137876857,7357.031698465522,927
149,3154.0312694897293,1170.5916872466623,4.012298107147217,3.622361421585083,150.07587530845194,5664.695793002029,7347.936364471301,926
150,3160.938153254334,1140.5772487657377,4.014079570770264,3.6192846298217773,120.06060217737104,5679.753412950522,7304.479721306765,925
151,3163.6572639999213,1170.5922111774853,4.014889240264893,3.6098923683166504,150.0758940000378,5700.712787397293,7353.470029059215,924
152,3164.5481928537192,1170.5926936349133,4.015536785125732,3.6066536903381348,120.06341699277982,5711.5917720196885,7408.551421302167,923
153,3165.4860552754253,1140.5775711592578,4.015860557556152,3.606005907058716,150.04474668132025,5714.5612279906345,7350.522236767109,922
154,3166.2988046670507,1140.5774083885772,4.01650857925415,3.604548454284668,150.07626361120492,5719.809865478077,7365.583345903113,921
155,3166.736617852177,1140.5776794241392,4.01683235168457,3.603091239929199,150.06303734731046,5722.602532541932,7354.9232100127265,920
156,3167.3305428210006,1140.5777459548844,4.016994476318359,3.6024434566497803,150.07600417456706,5725.784083014936,7369.729239589418,919
157,3167.9401179598062,1140.5777727065724,4.01747989654541,3.6013097763061523,150.06423397967592,5728.948169902316,7358.9254718051525,918
158,3169.128050698666,1140.5779311063816,4.017965793609619,3.6000144481658936,150.07571643247502,5732.267322288302,7341.994790585071,917
159,3170.925562335702,1110.5474255764275,4.018775463104248,3.598233222961426,120.06095500674564,5731.911565327377,7253.734362345713,916
160,3170.425200460013,1110.5629586646683,4.018613815307617,3.59564208984375,150.07601781364065,5747.645450538374,7449.700271621696,915
161,3170.612834576925,1110.5630130502395,4.018775463104248,3.59564208984375,150.0761142289266,5742.473652176443,7332.561369240109,914
162,3146.642436379101,1110.5611722072936,4.019099235534668,3.59531831741333,150.07603981345892,5744.346579607634,7337.012315562635,913
163,3112.0597000493435,1200.6059121603612,4.004363536834717,3.6341824531555176,150.07574580574874,5583.842217629426,7239.95649574406,912
164,3104.637801865407,1230.6211469108239,4.004039764404297,3.6594440937042236,150.0755056872149,5526.40739524283,7244.083029744623,911
165,3102.075414853578,1230.6054472523974,4.00290584564209,3.664949893951416,150.07563161611324,5506.646142510115,7189.150503741985,910
166,3100.1225619883044,1230.6053354487522,4.003067970275879,3.664949893951416,150.07570198649773,5526.227517982246,7783.285177794751,909
167,3107.3723397201975,1290.651601950638,4.000153064727783,3.664788007736206,150.07547507592244,5478.684754510003,7204.7977538711275,908
168,3132.719772125827,1170.5922371973866,4.011002540588379,3.64713716506958,150.07590297737624,5580.545865859196,7269.442753343319,907
169,3139.502104695479,1140.5777491930057,4.012946128845215,3.6257619857788086,150.07596561848186,5633.411002457258,7287.84028955095,906
170,3103.201023636968,1230.621372843918,4.005011081695557,3.6183130741119385,150.07591742346995,5629.253177372564,7390.991811552434,905
171,3092.6067985031987,1260.6204045062768,4.00161075592041,3.6599299907684326,150.07571896380978,5517.193824313581,7855.203169464192,904
172,3102.0604292999487,1200.5591060700826,4.003877639770508,3.666083574295044,150.07595363358269,5492.342459593259,7212.218584744784,903
173,3097.1181789012626,1230.6054617835907,4.003230094909668,3.655071973800659,150.07571050268598,5507.543681144074,7196.657550914912,902
174,3089.8568949021865,1260.6361613420886,4.001448631286621,3.658148765563965,150.07573447248433,5496.060618765361,7236.611152323952,901
175,3116.906717397913,1170.5917363491608,4.0063066482543945,3.664788007736206,150.07578879286302,5488.968406344997,7741.7772889224,900
176,3127.8613351912354,1170.5925466335611,4.011488437652588,3.631753444671631,150.075856401294,5595.521281933179,7273.387530766777,899
177,3132.9711658264278,1140.5620763614425,4.013593673706055,3.623008966445923,150.07622632320272,5625.021485636244,7280.731833928556,898
178,3094.216812032333,1230.6211540586664,4.004363536834717,3.6179890632629395,150.07588126836345,5566.90990995121,7311.913856761006,897
179,3094.6541754816426,1230.6211745245964,4.003391742706299,3.6602537631988525,150.07576010137564,5488.687705785851,7234.956948943436,896
180,3093.49808296829,1230.6059618749423,4.004039764404297,3.656691312789917,150.07577509363182,5495.078792948509,7217.598412676947,895
181,3093.3884888811735,1230.6009371369146,4.00290584564209,3.657177209854126,150.0600402476266,5488.734228388872,7263.221363535617,894
182,3089.0291777113453,1230.5899935772177,4.002096176147461,3.655557870864868,150.07580352958757,5515.15411660925,7113.58197928709,893
183,3122.9547632341273,1170.513602470397,4.010678768157959,3.6591203212738037,150.0759684406221,5529.1087295608595,7214.470139452023,892
184,3112.809898539823,1230.6051809185974,4.004201412200928,3.7749030590057373,150.07563011235743,5476.804291679986,7321.118689550834,891
185,3113.668928206065,1260.6207393106633,4.001124858856201,3.6677029132843018,150.07565272872307,5527.194420220707,7906.749998151854,890
186,3107.3878851491354,1260.6360902950437,4.003877639770508,3.6591203212738037,150.075896686747,5575.636292924635,7292.297917321208,889
187,3095.7154083103233,1260.620250101405,3.9991815090179443,3.6696460247039795,150.07577957987814,5470.583712849781,7249.805152279594,888
188,3090.356103378421,1260.6358398258017,3.9980480670928955,3.674504041671753,150.07564515984996,5447.240158645007,7285.100946709485,887
189,3090.5748431853353,1260.635718583624,3.9982099533081055,3.6761233806610107,150.0756783826655,5433.788809381018,7173.245035323365,886
190,3090.4031874213397,1260.6357174508157,3.9990196228027344,3.672722816467285,120.06055150105385,5475.621308547226,7904.113478382831,885
191,3087.0597407986206,1260.6361088161939,3.9988577365875244,3.6707794666290283,120.06053878935927,5448.66014161559,7263.052788726825,884
192,3080.856324596709,1260.6199197430396,3.9982099533081055,3.672398805618286,150.0756857359811,5468.9161256329535,7144.998403426842,883
193,3107.4364065043046,1230.621508732569,4.001772403717041,3.675961494445801,150.07559258381661,5412.3934592377045,7293.894210588362,882
194,3117.3276409389655,1200.6068117924733,4.0066304206848145,3.6424410343170166,150.07575983066636,5540.864324731825,7338.946306857266,881
195,3121.5939626554027,1200.607075710228,4.008411884307861,3.6345064640045166,120.06068779071211,5564.61415184784,7274.275953276781,880
196,3124.422273335891,1200.607230696507,4.009383201599121,3.629324436187744,150.06035670632264,5606.690952268924,7137.277498291311,879
197,3125.703830976825,1170.5921734584554,4.01019287109375,3.6262476444244385,150.0757820009021,5588.888413306413,7278.363469675358,878
198,3127.094937978516,1170.5922975628055,4.010678768157959,3.6243045330047607,150.07602954786853,5597.376798782992,7333.0545081293385,877
199,3128.298258428287,1170.5923925345123,4.011650562286377,3.621875524520874,150.07592164893867,5601.196240310033,7278.98433894437,876
200,3104.869777732494,1110.5651306071695,4.009383201599121,4.152695178985596,0.0,345.87178499135905,2223.3491874856627,875
201,2715.4682201167525,1110.5651098704038,3.915137767791748,3.6243045330047607,150.07649039371609,5409.124568480939,5409.124568480939,874
202,3118.7628282690275,1140.5838568611653,4.012136459350586,3.614102602005005,150.0762173020339,5614.451812804344,7360.0258378757735,873
203,3125.7319287008722,1140.5813319586232,4.013593673706055,3.6089208126068115,150.07638501066685,5629.204340012788,7348.607685546831,872
204,3128.841610003823,1140.5819848082392,4.013917446136475,3.605358123779297,150.07648761176097,5639.4724249321225,7408.531703023204,871
205,3106.5252855146027,1200.610525796692,4.008411884307861,3.603900909423828,120.06109103416384,5592.107555384937,7348.14912333378,870
206,3111.4629797841626,1200.6106977308664,4.008573532104492,3.6325631141662598,150.07630636935937,5553.152937978106,7265.976273023662,869
207,3111.9168201595603,1200.6110267872427,4.011164665222168,3.6244664192199707,150.07637579766742,5574.274104123382,7241.035907995756,868
208,3120.308716027692,1200.6115482739551,4.013431549072266,3.6277050971984863,150.07624726682843,5585.85810401896,7241.683155975959,867
209,3116.652121770836,1170.5935462628258,4.013593673706055,3.6176652908325195,150.07641920603055,5607.528497911146,7305.4624265877355,866
210,3135.5150158815813,1140.5820322867512,4.015536785125732,3.622523307800293,120.0613978500187,5619.267223495379,7264.437674308763,865
211,3139.312652521854,1140.5823337843467,4.01683235168457,3.59531831741333,150.07650378212566,5663.079476669285,7362.046711552102,864
212,3125.2156129122304,1170.595755798131,4.017804145812988,3.5920796394348145,150.07663955603493,5669.119099996067,7247.400354825615,863
213,2695.296475007606,1140.5804158819665,3.9109275341033936,3.6160459518432617,120.06117865286069,5393.531170976814,5393.531170976814,862
214,3108.49495251145,1200.6108195850102,4.01019287109375,3.615074396133423,150.0761941993551,5586.400753566588,7364.489198381896,861
215,3111.6208717367554,1170.5961998315179,4.012784004211426,3.6270573139190674,150.07657693972578,5580.807233400497,7303.428263725829,860
216,3113.4336315140536,1170.5961489294423,4.013755798339844,3.6256000995635986,150.07662015760434,5583.01755710374,7213.311731452384,859
217,3109.2927234053495,1170.5960108146828,4.011812210083008,3.622847080230713,150.07587903767126,5575.677629518788,7274.267606743466,858
218,3128.921846195677,1140.566812896781,4.0152130126953125,3.6260857582092285,150.07659522036556,5597.789844894403,7218.820440670766,857
219,3132.73513528693,1140.5827052214881,4.0161848068237305,3.598233222961426,150.0610113957664,5642.783125284885,7335.907470345788,856
220,3110.3401659982046,1170.580532618711,4.013107776641846,3.594346761703491,120.06134984013624,5653.2064303207735,7320.112232434854,855
221,3098.073717380321,1200.5955348018906,4.00954532623291,3.6262476444244385,150.0766635258915,5550.599185560568,7216.861064934405,854
