Cycle_Index,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),RUL
28,3410.688,1453.234,4.187560306288175,3.133150786659082,7733.9529999999995,3317.984,10617.375,140
29,3410.718,1471.406,4.18805176248713,3.119641559381448,7680.3279999999995,3318.984,10564.157,139
30,3392.719,1453.4540000000002,4.187667484260542,3.117821882492223,7270.75,3308.86,10143.984,138
31,3470.672,1508.5,4.2010701773378685,3.148580175410883,7939.358999999994,3284.781,10790.452999999994,137
32,3414.109,1480.063,4.1996223345495824,3.1580925982193535,7589.563,3285.0,10442.891,136
33,3395.219,1479.703,4.199853323702163,3.819395599301223,1674.484,2.5,1674.484,135
34,3386.0,1470.812,4.199103467081427,3.0915429116168727,7208.484,3312.61,10113.656,134
35,3368.187,1461.829,4.199998536865001,3.1353563535730373,7265.312,3284.078,10137.89,133
36,3368.266,1461.328,4.19967522099872,3.1610721465158074,7819.187999999999,3244.422,10651.657,132
37,3358.719,1442.5780000000002,4.1991847248803165,3.1817353485221376,7236.875,3207.656,10032.485,131
38,3339.5,1442.5000000000002,4.200012480335,3.188736239230124,7788.7660000000005,3195.109,10574.297,130
39,3331.265,1433.687,4.1992373656547874,3.1995494512602285,7688.6720000000005,3180.625,10461.735,129
40,3321.188,1433.25,4.1993957811187075,3.2162013536262384,7254.219000000004,3154.828,9993.062000000004,128
41,3321.844,1423.968,4.1995786980260705,3.223928529991111,7888.516000000001,3129.828,10602.281,127
42,3311.828,1413.969,4.199546957512695,3.239300973000498,7984.171999999999,3097.391,10667.969,126
43,3327.391,1447.687,4.194091469340824,3.2364581942530544,7814.906000000001,3102.187,10504.781,125
44,3312.078,1414.5149999999999,4.200715235801255,3.24280663963839,7563.484,3093.421,10246.781,124
45,3293.172,1405.0149999999999,4.1990980807180325,3.247480792255816,7501.484999999995,3077.0,10166.218999999996,123
46,3275.328,1405.3429999999998,4.199398534411534,3.2325525653503906,8126.0,3096.546,10804.922,122
47,3265.016,1395.2649999999999,4.199122915612965,3.2460008786636303,8107.0470000000005,3068.36,10758.985,121
48,3328.937,1461.0929999999998,4.190409478081396,3.258925472084767,7700.468999999999,3042.734,10317.515,120
49,3329.266,1452.266,4.199933846791869,3.2692690512059093,8217.5,3011.75,10805.734,119
50,3301.579,1432.969,4.199365021329158,3.3033140359155366,7340.5779999999995,3010.937,9946.391,118
51,3283.563,1424.125,4.19902365945384,3.1336137688971912,7215.265,3231.579,10063.547,117
52,3275.125,1414.797,4.199432142144215,3.194525311567972,7608.359,3162.906,10376.172,116
53,3265.656,1405.25,4.199640922827531,3.222452894613076,7048.8429999999935,3106.374999999997,9756.858999999997,115
54,3266.093,1405.25,4.199305653118061,3.235623629031344,7941.344000000001,3073.875,10610.906,114
55,3257.594,1386.64,4.198949734540481,3.253161660922962,7349.843999999999,3038.312,9978.078,113
56,3248.593,1377.1399999999999,4.19834220599025,3.2592554494686565,7630.1720000000005,3027.922,10246.984,112
57,3238.766,1358.3590000000002,4.198995776266302,3.2649322937796708,7841.828,3009.0,10437.047,111
58,3240.14,1367.7659999999998,4.19916986492694,3.279483281471355,8243.06199999999,2974.281,10805.827999999994,110
59,3230.109,1348.781,4.199246833083063,3.291206125801604,8274.344000000001,2942.968,10805.375,109
60,3229.7810000000027,1339.1100000000001,4.1992551886401595,3.2971153140129523,8179.515000000001,2926.922,10685.968,108
61,3212.469,1329.906,4.199610827671791,3.300542688148963,8086.8589999999995,2910.828,10588.64,107
62,3213.219,1320.938,4.1994453812630566,3.3051034396902876,8257.5,2892.781,10736.094,106
63,3203.578,1311.797,4.198991968341307,3.3082686726641857,7334.609,2870.141,9790.859,105
64,3195.125,1293.016,4.197785116892181,3.3175201646841104,7848.89,2839.531,10274.359,104
65,3195.312999999994,1292.9060000000059,4.201331130571617,3.325912676457561,8318.641,2809.484,10711.063,103
66,3186.297,1283.797,4.199339974904826,3.3224316122949804,8411.0,2809.297,10806.015,102
67,3176.438,1283.2040000000002,4.198916244859707,3.323183986237931,8097.7660000000005,2792.625,10481.047,101
68,3167.593,1274.172,4.198537488587242,3.334317071119612,7808.125,2762.047,10153.36,100
69,3167.719,1264.359,4.198943932259475,3.334898622378469,8342.609,2742.187,10662.468,99
70,3159.077999999994,1255.4379999999942,4.199579806494986,3.3402795328318953,8204.562,2706.703,10494.625,98
71,3148.829,1245.7190000000003,4.198782234828033,3.3409888939684156,8190.7029999999995,2693.782,10467.75,97
72,3149.094,1236.0000000000002,4.19910517813207,3.3428891919042925,7646.531000000001,2672.031,9904.406,96
73,3140.547,1227.266,4.198510853141954,3.3438818828882586,8570.235,2657.734,10805.656,95
74,3131.625,1217.781,4.198732430468704,3.3442903966987885,8562.375,2637.188,10777.328,94
75,3121.907,1198.6100000000001,4.198799630396931,3.348561399462872,8559.172,2606.563,10745.86,93
76,3122.125,1189.6409999999998,4.198753541225669,3.349401479431822,8635.703000000001,2591.219,10806.781,92
77,3121.672,1179.8750000000002,4.200309982421394,3.3484111036158017,8653.515999999996,2570.0,10806.593999999996,91
78,3120.86,1208.3120000000001,4.201124089732316,3.3526814727062533,8311.265,2538.422,10429.547,90
79,3103.828,1180.578,4.198150316653697,3.3525209936945446,8709.296999999999,2517.672,10807.094,89
80,3095.094,1162.25,4.198524048997099,3.3543970686874927,8644.063,2500.36,10719.016,88
81,3095.781,1161.5,4.198840869468569,3.3434425218637385,8687.937000000004,2541.531,10806.437000000004,87
82,3094.328,1161.312,4.198119631667182,3.3483684039657065,8747.453,2482.844,10805.265,86
83,3086.531,1152.641,4.198320288264955,3.350035915668947,8186.264999999999,2449.25,10208.062,85
84,3085.625,1142.688,4.1980467610750285,3.351334769258969,8794.108999999999,2427.922,10807.219,84
85,3067.203,1123.937,4.199047008209673,3.3506128503723054,8783.969000000001,2441.563,10805.906,83
86,3058.157,1105.2820000000002,4.197669918520713,3.350128688133216,8649.453000000003,2418.391,10655.937000000004,82
87,3058.812,1105.313,4.197600624105256,3.350828092683088,8134.6410000000005,2394.11,10117.172,81
88,3058.578,1105.2649999999999,4.197985718630326,3.3506354280123993,8858.203000000001,2373.203,10805.86,80
89,3049.328,1105.578,4.198164128530042,3.350922144041792,8887.421999999999,2346.547,10806.328,79
90,3177.219,1171.063,4.222920057935785,3.35125780661867,8818.609,2348.812,10744.828,78
91,3082.937,1170.875,4.200423045909808,3.3528581730372933,8891.016000000007,2331.234,10804.797000000006,77
92,3074.266,1161.656,4.198372063670128,3.354145458071941,8818.015,2401.36,10802.578,76
93,3066.0,1142.984,4.198353213898968,3.348015808348912,8486.077999999994,2452.11,10544.452999999994,75
94,3056.437,1114.547,4.197873789078739,3.3529759174446823,8690.655999999999,2411.797,10701.125,74
95,3048.219,1114.656,4.197955644238241,3.3552183107405935,8843.891,2379.297,10805.813,73
96,3039.218,1105.422,4.197918434710392,3.3540567989886063,8755.047,2347.938,10693.438,72
97,3039.047,1086.469,4.197739340034368,3.3543202199580766,8799.437000000002,2323.828,10708.406,71
98,3030.375,1077.4679999999998,4.19785490446139,3.3538194889943185,8909.110000000006,2311.125,10805.297000000006,70
99,3021.0,1077.1100000000001,4.197306756122815,3.3536880148349315,8487.032000000001,2288.516,10363.61,69
100,3021.75,1067.984,4.197528212001444,3.353396374532837,8944.094,2275.922,10805.094,68
101,3012.265,1059.063,4.19743662221161,3.354434207234332,8969.329,2248.516,10805.5,67
102,3002.641,1049.094,4.197717228550219,3.354272833395381,8986.25,2224.703,10806.844,66
103,3012.0,1058.594,4.192454851360723,3.3532627894758096,8562.093000000004,2218.344,10367.906000000004,65
104,3020.11,1077.281,4.202845001527377,3.353429498656367,9019.859999999999,2199.109,10806.719,64
105,3002.172000000006,1058.9380000000092,4.197952808231904,3.3525780744031093,8262.547,2195.141,10043.172,63
106,2992.703,1048.8899999999999,4.198017952345714,3.3528818658863946,8718.5,2258.312,10569.812,62
107,2964.468,1030.672,4.192162800008929,3.3549736761488096,8107.922,2205.422,9917.203,61
108,2983.375,1021.0,4.196993378341778,3.353783910785033,8539.781,2173.75,10317.406,60
109,2975.297,1021.094,4.197603515102162,3.352797565070414,9052.484,2152.234,10806.109,59
110,2974.9850000000006,1012.0,4.196406678544622,3.3534938324434367,8305.281,2132.781,10041.921,58
111,2966.25,1002.954,4.197098662004674,3.351842602525664,8977.656,2145.859,10719.281,57
112,2956.359,992.844,4.196909312093871,3.352784743728,9078.641,2127.766,10804.719,56
113,2956.344,983.359,4.197105220217278,3.3525597572322092,9115.530999999999,2086.953,10805.687,55
114,2956.406,983.641,4.196244829545076,3.3516897442147413,8336.203000000001,2076.797,10011.406,54
115,2947.266,974.343,4.1968026018066595,3.3517133635514114,9126.047,2077.297,10806.625,53
116,2937.984,965.031,4.196227405416926,3.3514036655318793,9132.813,2069.422,10805.563,52
117,2929.125,955.1880000000001,4.196558172556389,3.3518264434107543,9156.532,2055.328,10807.219,51
118,2928.454,955.593,4.196870541112335,3.3507643062775467,9174.641,2032.578,10805.547,50
119,2929.375,955.516,4.196795527524874,3.3505766058453985,8895.875,2018.7659999999998,10510.453,49
120,2946.031,993.031,4.189287343772767,3.350429078451017,8581.937000000002,2014.797,10202.781,48
121,2955.438,1002.1880000000001,4.201144545237731,3.3519051164645437,8523.936999999996,2000.437,10140.858999999997,47
122,2937.625,974.312,4.196925753814179,3.3517957395366507,8652.547,2076.5,10340.672,46
123,2929.078,946.562,4.196901090271507,3.351648116958036,9003.140999999996,2087.984,10700.062999999996,45
124,2918.375,945.859,4.196688955833435,3.3520081728180475,8987.625,2021.984,10628.938,44
125,2919.812,927.688,4.196339302740304,3.350690235802344,9200.812,1992.062,10807.109,43
126,2900.422,927.6560000000001,4.196181412764837,3.3498557087920315,9133.25,1975.344,10722.515,42
127,2901.375,917.844,4.195770804194879,3.3487260291497885,9197.609999999999,1969.593,10772.969,41
128,2901.187,908.313,4.195456241846729,3.3472982873443136,9186.031999999996,1953.297,10745.718999999996,40
129,2891.64,899.531,4.19654355365607,3.346522932588962,9262.312999999998,1944.0149999999999,10807.094,39
130,2882.906,890.2029999999999,4.194357133255019,3.347387991583747,8585.546999999999,1924.828,10113.641,38
131,2883.265,889.922,4.195863681881766,3.344476114789535,9073.578,1908.859,10585.812,37
132,2882.969,880.2189999999999,4.1955845546644195,3.345621909727096,9298.937,1901.9850000000001,10806.562,36
133,2891.656,908.5149999999999,4.188483624251573,3.344250467904019,9309.516000000005,1893.172,10805.281000000004,35
134,2901.25,927.703,4.200346502821317,3.3434587647361527,9251.485,1871.125,10733.391,34
135,2891.703,899.25,4.1981749992980655,3.3475444317933105,9318.547,1889.0,10805.547,33
136,2883.016,889.734,4.195715092938243,3.346596249241444,9171.813000000004,1957.6870000000001,10751.266000000003,32
137,2873.453,871.078,4.195755769877104,3.347969939170728,9300.015,1897.2350000000001,10805.625,31
138,2874.031,880.6719999999999,4.195911764444989,3.3439377168826576,9321.703000000001,1873.938,10806.672,30
139,2874.234,871.422,4.195824004004723,3.3440394085174,9040.657,1853.3590000000002,10502.453,29
140,2864.984,861.6709999999999,4.196258226051591,3.3441211905536,9219.469,1856.3600000000001,10689.219,28
141,2855.093,852.672,4.196612664794988,3.342940481283274,8970.249999999998,1847.296,10436.453999999998,27
142,2855.625,843.1249999999999,4.195850781215982,3.3423355342925554,8751.359,1830.953,10193.25,26
143,2855.594,852.3119999999999,4.1960023929619235,3.3409100193242898,9312.016,1808.61,10733.703,25
144,2847.437,843.032,4.196207586734141,3.3419417446795183,9237.812,1801.6719999999998,10647.812,24
145,2847.36,824.594,4.195534582569042,3.340993070052495,9204.828000000001,1799.9379999999999,10621.235,23
146,2837.328,814.844,4.1957439573980455,3.3415110902495564,8567.483999999993,1785.797,9969.577999999994,22
147,2837.281,815.0470000000001,4.19586805747139,3.3394858458136367,9119.391,1765.3899999999999,10501.094,21
148,2838.515,815.406,4.195347750909715,3.338877397954293,9209.532000000001,1750.375,10570.735,20
149,2828.328,814.891,4.196065828878837,3.340016083614076,9453.530999999999,1734.765,10804.765,19
150,2838.265,833.922,4.184534803011309,3.3394210742343233,8678.172,1743.016,10037.5,18
151,2864.547,870.922,4.201240476440081,3.339913066196168,9198.015,1740.875,10555.125,17
152,2846.39,843.281,4.195703567262997,3.3530063390337426,9521.921999999999,1681.7810000000002,10807.328,16
153,2837.969,833.797,4.195744519551191,3.3407373419757564,9325.156999999996,1845.516,10790.062999999996,15
154,2838.156,824.2810000000001,4.196363050482315,3.3388847884627486,9153.266,1799.344,10574.641,14
155,2829.843,815.234,4.1957929878569455,3.3382781008008675,8682.562,1767.359,10074.109,13
156,2829.625,805.2339999999999,4.195797286482793,3.338955474315249,9051.203000000001,1750.671,10423.047,12
157,2819.437,796.6399999999999,4.196349384378125,3.3390304483662616,9174.968,1740.204,10534.046,11
158,2819.579,796.1249999999999,4.195609431921248,3.338754457820943,8922.281000000003,1725.8899999999999,10266.812000000004,10
159,2810.672,796.3429999999998,4.195339917236225,3.337604125308679,9229.875,1716.828,10568.109,9
160,2811.485,787.0,4.1954020570061195,3.338014963877101,9473.437999999998,1703.5149999999999,10798.344,8
161,2802.422,787.172,4.195685302232799,3.3370508249552584,8959.265000000001,1690.453,10279.047,7
162,2801.625,777.4209999999999,4.195561297751176,3.3372940334795382,8982.171999999999,1690.25,10299.39,6
163,2802.031,777.203,4.196066962029683,3.336178999164467,9226.968999999994,1694.937,10543.077999999994,5
164,2793.39,768.2029999999999,4.196640912532072,3.336674870115192,9126.406,1680.265,10430.109,4
165,2793.39,768.1089999999999,4.1956235749123225,3.33596846652155,8856.219,1671.235,10154.094,3
166,2792.485,768.0,4.195862008850563,3.336460166393717,9031.656,1663.953,10316.906,2
167,2802.016,815.078,4.18482689434833,3.336584283248343,9291.280999999999,1651.187,10571.39,1
168,2820.39,815.0,4.201968615940368,3.335029160031238,8614.422,1647.125,9892.375,0
1,3690.234,1649.781,4.179823027658306,3.4691133844121107,7149.0,846.485,7597.875,167
2,3672.344,1671.563,4.177288238505559,2.889683954632841,7274.2029999999995,3704.891,10516.0,166
3,3651.641,1652.578,4.1781213228922995,2.902852620346504,7245.828,3700.75,10484.547,165
4,3631.563,1633.359,4.1785623580417175,2.954283687556596,7191.4839999999995,3665.937,10397.89,164
5,3629.172,1631.2350000000001,4.17824995156942,2.987838916965929,7312.468999999999,3627.265,10495.203,163
6,3652.281,1615.625,4.193216523251186,2.97043974861278,7608.875,3628.844,10792.672,162
7,3650.828,1615.203,4.193732603145628,3.008689176717321,7637.938,3593.75,10789.985,161
8,3572.453,1593.563,4.176826628115461,2.998519886214339,6975.264999999999,3593.391,10127.562,160
9,3550.594,1611.766,4.176369138969733,3.0207768260705348,7022.858999999994,3563.344,10147.952999999994,159
10,3551.25,1591.922,4.176897989902666,3.0390725721586085,7064.233999999999,3533.938,10162.094,158
11,3530.25,1592.063,4.177579509962451,3.0195588850622266,7023.344,3531.391,10119.375,157
12,3491.016,1553.6560000000002,4.177996110793395,3.049543603683721,6947.781000000001,3499.766,10013.235,156
13,3470.281,1570.781,4.176316409477926,3.3621186037175903,7107.187,2898.937,9586.875,155
14,3470.0,1552.078,4.1779924550101715,3.074752946320282,6922.093999999999,3443.547,9952.359,154
15,3450.297,1531.8429999999998,4.177439981618572,3.0848317935933975,7775.250000000002,3416.5780000000027,10758.031000000004,153
16,3429.407,1529.719,4.17561570814845,3.07803209783664,6959.031,3406.407,9921.75,152
17,3409.484,1529.406,4.177602520456299,3.070798895292604,7049.687,3381.031,10000.25,151
18,3390.422,1509.3439999999998,4.176354539745044,3.073146565986219,7017.688000000001,3347.875,9936.031,150
19,3390.281,1509.906,4.177450270459645,3.0971641571799156,7113.734999999999,3312.171,9989.532,149
20,3591.734,1632.672,4.174584178175673,3.0902358811238777,7296.266,3284.953,10158.782,148
21,3552.297,1632.922,4.175224020262452,3.2980447898876015,7453.218,3265.781,10289.312,147
22,3531.578,1611.562,4.177217300859919,2.9623560721618856,7109.1249999999945,3587.969,10283.077999999994,146
23,3492.907,1591.797,4.176681511062203,3.038201994743769,7169.672,3545.485,10281.39,145
24,3511.594,1573.25,4.190384318239257,3.074718038034267,7032.860000000001,3489.313,10081.797,144
25,3431.937000000006,1551.1560000000027,4.176973413125379,3.1166539987988418,7805.375,3423.438,10797.328,143
26,3431.125,1548.813,4.1734521552365464,3.145175850676279,7161.250000000001,3377.0,10099.218,142
27,3412.406,1529.25,4.1764585468168685,3.165288926552873,7183.499999999999,3330.641,10078.719,141
28,3410.688,1508.547,4.17626102066065,3.1585999408445216,7744.9220000000005,3317.984,10617.375,140
29,3410.718,1488.109,4.172855540858831,3.1800787857828134,7734.8279999999995,3259.203,10564.157,139
30,3392.719,1490.5790000000002,4.1881878017349035,3.187272499172172,7346.703,3225.672,10143.984,138
31,3470.672,1564.719,4.189991619197343,3.2020554560840377,8036.061999999994,3191.0,10790.452999999994,137
32,3414.109,1526.906,4.186982490201218,3.2786859289990593,7727.063,3156.765,10442.891,136
33,3395.219,1507.8749999999998,4.1864831065416155,3.77264930301967,1674.484,2.5,1674.484,135
34,3386.0,1480.1570000000002,4.187721936001791,3.1093763412324615,7236.234,3312.61,10113.656,134
35,3368.187,1452.563,4.184171356892756,3.1626443017597925,7343.139999999999,3216.235,10137.89,133
36,3368.266,1442.672,4.186779863144672,3.1806077746197734,7922.359999999999,3160.484,10651.657,132
37,3358.719,1414.641,4.186482965601712,3.192399897100915,7360.157000000001,3101.969,10032.485,131
38,3339.5,1395.7350000000001,4.184741677172267,3.1982284720629224,7934.782000000001,3076.844,10574.297,130
39,3331.265,1377.172,4.186114015167315,3.2055381729712327,7851.906000000001,3041.828,10461.735,129
40,3321.188,1358.234,4.186378094589789,3.2128516923673693,7432.344000000004,2997.5,9993.062000000004,128
41,3321.844,1349.2820000000002,4.185742966026202,3.2151813877525415,8082.109,2957.172,10602.281,127
42,3311.828,1339.313,4.1849954235358595,3.221237182213611,8190.218999999999,2917.219,10667.969,126
43,3327.391,1345.625,4.175622772952551,3.226823142796513,8048.891000000001,2896.094,10504.781,125
44,3312.078,1358.36,4.191704957733779,3.232468571687962,7809.9220000000005,2876.781,10246.781,124
45,3293.172,1311.359,4.185468369564667,3.2329595469160965,7763.187999999996,2845.421,10166.218999999996,123
46,3275.328,1283.6409999999998,4.184201889006967,3.3056995710837054,8409.781,2855.062,10804.922,122
47,3265.016,1254.656,4.185838836583766,3.224144518665935,8335.672,2877.735,10758.985,121
48,3328.937,1507.937,4.1729165619005535,3.23786714300843,7969.25,2805.594,10317.515,120
49,3329.266,1461.6250000000002,4.186982012423103,3.2415481964497013,8504.25,2756.406,10805.734,119
50,3301.579,1405.047,4.186537777937825,3.3304983741984855,7624.718999999999,2764.093,9946.391,118
51,3283.563,1358.5320000000002,4.182282350256796,3.108769944962185,7328.437,3144.485,10063.547,117
52,3275.125,1330.406,4.185961817428056,3.1705581489494783,7769.5470000000005,3026.515,10376.172,116
53,3265.656,1302.1570000000002,4.1836566973224585,3.198666493757404,7257.656000000003,2928.8599999999974,9756.858999999997,115
54,3266.093,1283.547,4.184390004467988,3.213288865470046,8185.188000000001,2865.437,10610.906,114
55,3257.594,1255.672,4.184732708741646,3.230487674099927,7626.812,2798.953,9978.078,113
56,3248.593,1217.953,4.185835940524748,3.2367317080665323,7934.109,2765.0,10246.984,112
57,3238.766,1189.688,4.185703389994729,3.241348430901042,8163.437,2718.234,10437.047,111
58,3240.14,1180.2649999999999,4.184887437252902,3.249643836500577,8585.39,2675.8749999999973,10805.827999999994,110
59,3230.109,1152.313,4.1845671326128535,3.252714889471868,8629.375,2636.687,10805.375,109
60,3229.7810000000027,1142.891,4.184590722398005,3.252539866604192,8544.234,2604.328,10685.968,108
61,3212.469,1114.641,4.181227276564003,3.255601614126972,8464.780999999999,2581.422,10588.64,107
62,3213.219,1086.75,4.182601669503782,3.258534264087611,8652.5,2537.578,10736.094,106
63,3203.578,1077.36,4.183991041340736,3.2615100283702536,7746.203,2507.484,9790.859,105
64,3195.125,1039.875,4.182425008087469,3.265132034578369,8277.89,2458.734,10274.359,104
65,3195.312999999994,1049.531,4.190985194174346,3.264211000192049,8747.75,2428.328,10711.063,103
66,3186.297,1021.3599999999999,4.181860480163402,3.267944828089001,8855.609,2418.0,10806.015,102
67,3176.438,992.8280000000001,4.183449364094532,3.2544469533294,8549.985,2398.687,10481.047,101
68,3167.593,974.422,4.182943907496545,3.2698839798909396,8272.922,2350.297,10153.36,100
69,3167.719,964.9219999999999,4.182592999177517,3.2702997833218324,8819.890000000001,2317.187,10662.468,99
70,3159.077999999994,955.3439999999971,4.1775564354981025,3.273667148356388,8685.0,2272.14,10494.625,98
71,3148.829,936.359,4.183199732433941,3.276020013972198,8691.655999999999,2251.36,10467.75,97
72,3149.094,917.765,4.183585552184287,3.2746012476426976,8149.734,2229.609,9904.406,96
73,3140.547,908.6089999999999,4.183170360974043,3.2731662508052812,9074.266000000001,2204.547,10805.656,95
74,3131.625,899.3750000000001,4.183501501534186,3.27892491810025,9081.188,2171.281,10777.328,94
75,3121.907,880.0469999999999,4.183243008796117,3.2778793040923904,9075.235,2143.0,10745.86,93
76,3122.125,871.172,4.182038001412004,3.282528323487574,9169.469000000001,2114.531,10806.781,92
77,3121.672,851.9530000000001,4.182440318401142,3.2821691530410773,9192.468999999996,2096.547,10806.593999999996,91
78,3120.86,908.515,4.189962701965466,3.282156311261895,8838.218,2066.797,10429.547,90
79,3103.828,871.2819999999999,4.181214475643097,3.2846723040099906,9245.969,2043.672,10807.094,89
80,3095.094,843.312,4.182157933832856,3.315305037032042,9285.782,1938.922,10719.016,88
81,3095.781,833.8290000000001,4.1802491747767325,3.276447092572885,9172.719000000003,2121.219,10806.437000000004,87
82,3094.328,833.531,4.182775550999248,3.2826435724173706,9253.64,2039.75,10805.265,86
83,3086.531,824.5619999999999,4.182970513713943,3.2804947276742316,8694.359,2001.188,10208.062,85
84,3085.625,805.6719999999999,4.182588389688278,3.286260627833971,9313.453,1979.578,10807.219,84
85,3067.203,796.25,4.180388252515709,3.288103063162418,9315.703000000001,1967.9850000000001,10805.906,83
86,3058.157,786.6560000000001,4.182476201666448,3.2864892242104498,9181.515000000003,1947.203,10655.937000000004,82
87,3058.812,777.563,4.182567814531136,3.28561007295432,8669.657000000001,1923.4530000000002,10117.172,81
88,3058.578,777.547,4.182606347806988,3.2832134531371553,9393.328000000001,1888.515,10805.86,80
89,3049.328,777.3749999999999,4.183047552179642,3.2849485831676315,9426.734999999999,1854.657,10806.328,79
90,3177.219,889.9999999999999,4.222516216835943,3.29127899623165,9360.75,1859.375,10744.828,78
91,3082.937,936.3120000000001,4.1909374470770855,3.2913541777932447,9420.828000000005,1846.969,10804.797000000006,77
92,3074.266,899.312,4.183028520369727,3.313706111247205,9313.765,1979.313,10802.578,76
93,3066.0,852.2810000000001,4.1838942747302825,3.2844122662863153,8879.514999999994,2135.688,10544.452999999994,75
94,3056.437,833.7499999999999,4.1839835007856605,3.2926353189052597,9114.953,2054.203,10701.125,74
95,3048.219,814.844,4.183640209073579,3.2936425274094803,9276.36,1997.718,10805.813,73
96,3039.218,796.375,4.183387047926521,3.2975249524469494,9218.188,1948.656,10693.438,72
97,3039.047,786.625,4.18356344388626,3.2971122960076675,9262.594000000001,1916.562,10708.406,71
98,3030.375,777.6869999999999,4.18171248971767,3.3000869841605884,9385.328000000005,1883.0,10805.297000000006,70
99,3021.0,767.8599999999999,4.1832473219705815,3.2982282177754296,8965.75,1853.281,10363.61,69
100,3021.75,758.781,4.183049768329545,3.298656614783053,9430.125,1837.907,10805.094,68
101,3012.265,749.4680000000001,4.1830924980863315,3.300089635477575,9453.094000000001,1810.516,10805.5,67
102,3002.641,740.1560000000001,4.181536580807847,3.299869457743646,9472.375,1794.657,10806.844,66
103,3012.0,749.531,4.172034399629829,3.2997744701611627,9048.250000000004,1769.672,10367.906000000004,65
104,3020.11,796.4840000000002,4.188427549455566,3.300219089371757,9509.0,1748.359,10806.719,64
105,3002.172000000006,768.0469999999912,4.181499335679726,3.3087416652324673,8787.266,1729.25,10043.172,63
106,2992.703,749.297,4.179546243153898,3.3025322242204087,9170.968,1853.906,10569.812,62
107,2964.468,730.907,4.18101558225098,3.305263677487701,8577.875,1786.281,9917.203,61
108,2983.375,730.344,4.182667734360821,3.3014087695778023,9007.703000000001,1757.063,10317.406,60
109,2975.297,721.3130000000001,4.179947555799937,3.302169236500692,9536.547,1707.109,10806.109,59
110,2974.9850000000006,721.5620000000054,4.182316086490744,3.30216118095718,8792.578,1690.375,10041.921,58
111,2966.25,712.1250000000001,4.18300582450457,3.303253571552704,9472.125,1692.719,10719.281,57
112,2956.359,702.266,4.1825046060820625,3.303313630472931,9575.516,1664.438,10804.719,56
113,2956.344,692.9849999999999,4.179533028548021,3.301747522279584,9607.828,1636.281,10805.687,55
