Cycle_Index,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),RUL
28,3282.971384898199,1020.5127959422098,4.026031494140625,3.536952018737793,150.07551942294958,5987.093448612006,7958.432420828638,1007
29,3273.2677917548644,1020.5119412754138,4.027166843414307,3.532573699951172,150.07539462237764,6003.3433609464555,7984.463871289503,1006
30,3238.966619306506,1200.600889120622,4.013707637786865,3.5564115047454834,150.0751528707915,5896.743264219069,7975.420570561779,1005
31,3238.9351877903828,1200.5384693664528,4.013545036315918,3.595005989074707,150.07511213442194,5824.117448603487,7684.033568733183,1004
32,3231.825844392777,1170.5859638535185,4.012896537780762,3.5898168087005615,150.0750325012632,5834.0833807380695,7894.745244063743,1003
33,2731.3671176897915,1110.5558142300288,3.916248321533203,3.5998706817626953,150.07491895370185,5609.09071076948,5609.09071076948,1002
34,3247.994714260927,1170.5907007881178,4.0145182609558105,3.781654119491577,150.07565220742435,5689.285949371269,7967.343381522938,1001
35,3244.1797930484427,1170.5906281821626,4.012896537780762,3.5943572521209717,150.07566740028778,5862.876842377464,7941.12461174959,1000
36,2827.9545651211483,1140.5729018870115,3.9173834323883057,3.597438335418701,150.07559369659793,5647.6595393735115,5647.6595393735115,999
37,3269.590622383861,1110.5612676701858,4.021815299987793,3.58851957321167,150.0757792039367,5892.314200337503,7921.376602400334,998
38,3278.1562149611345,1080.5469229379378,4.026194095611572,3.557870864868164,150.0756805430501,5973.883100077313,7928.620558987597,997
39,3273.1410489342743,1050.5005062675482,4.027653217315674,3.5483033657073975,150.07602086122643,5995.087534091348,7915.46650563927,996
40,3233.541330376087,1170.5905911599111,4.0145182609558105,3.56143856048584,120.05862091442395,5894.876497353223,7739.300311803861,995
41,3234.2290775536676,1200.605100527464,4.013869762420654,3.607167959213257,150.07548945177405,5817.174277428683,7709.674844274123,994
42,3227.6195860220905,1170.5748372111993,4.013869762420654,3.5987355709075928,150.07567068347998,5824.551388999418,7795.660052574021,993
43,3224.682339670413,1200.5900037867395,4.013707637786865,3.607816696166992,150.07570197648602,5824.130710317797,7818.989352967968,992
44,3226.3228690143005,1260.6224001800583,4.009653568267822,3.609276056289673,150.0758030082652,5789.8200870277215,7816.487719949,991
45,3249.4833048216533,1110.5642595167446,4.0205183029174805,3.5945193767547607,150.07588065677555,5865.098750440491,7781.679546526488,990
46,3253.2497285183636,1080.515072231181,4.022302150726318,3.5693843364715576,150.075946977071,5910.587433180946,7798.684837831417,989
47,2813.954893035727,1140.5754015118582,3.919977903366089,3.5645196437835693,150.07565273877117,5665.228971469303,5665.228971469303,988
48,3203.9001002201403,1200.605284861871,4.0101399421691895,3.599222183227539,150.07561751594767,5794.561122082581,7825.496269006835,987
49,3206.1349770408415,1170.5900217958551,4.012085914611816,3.6254923343658447,150.0756760117365,5761.789366226643,7728.069699416286,986
50,3208.0733303587767,1200.5898321289278,4.012085914611816,3.6190059185028076,150.07564058847493,5767.2777993919735,7764.151323130791,985
51,3201.572514570609,1200.6051631836453,4.011599540710449,3.615438222885132,150.077655400004,5768.704174638609,7674.815693399229,984
52,3222.81012131623,1140.560855583899,4.015815734863281,3.6225733757019043,150.0754022494657,5745.1438338813605,7814.016994218284,983
53,3232.624246215215,1110.530397116323,4.021004676818848,3.590627670288086,150.07592953863787,5843.488232389005,7603.430905711779,982
54,3235.703037059284,1110.5618756003387,4.022302150726318,3.5810599327087402,150.0759568817448,5871.226308362879,7712.980541114492,981
55,3236.844144364819,1110.562230875803,4.023274898529053,3.5770058631896973,150.07584296286223,5885.8905382925,7761.129139332828,980
56,3238.3914394752937,1110.5621994524845,4.023923397064209,3.5757086277008057,150.0759730169666,5890.113914648537,7675.432067373826,979
57,3241.1107245604508,1080.5473303282633,4.025058746337891,3.5732762813568115,120.06066824204754,5898.706224897731,7713.196225423686,978
58,3241.7207905676332,1080.5320121707628,4.025869369506836,3.5692222118377686,150.07596407469828,5910.736422386777,7759.66365536704,977
59,3243.5649171434925,1080.5296767652035,4.02651834487915,3.568087100982666,150.07595767872408,5917.634870397975,7743.627959329577,976
60,3243.9713730767253,1050.5306640750496,4.027328968048096,3.5653302669525146,120.06071866262937,5916.889290536463,7603.256899369997,975
61,3244.4873665813357,1050.532433149172,4.027491092681885,3.5650060176849365,120.06087069161003,5927.62568079395,7736.992032445327,974
62,3243.114399640297,1050.5345207621576,4.027491092681885,3.563546657562256,120.06088677665684,5923.515095655923,7688.350708679936,973
63,3242.505514897115,1050.5326412478462,4.027491092681885,3.5648438930511475,120.06090093689272,5923.170568086032,7708.943225541909,972
64,3246.3323370654834,1050.5330745477113,4.029274940490723,3.5650060176849365,150.07608325674664,5929.447807679942,7611.472309514531,971
65,3243.803281796514,1050.5329850597773,4.028464317321777,3.560141086578369,150.07611746201292,5926.318402642792,7580.84319740592,970
66,3245.377756827802,1050.5332492833259,4.0289506912231445,3.5625736713409424,150.07598797423998,5934.763892361196,7702.865730352758,969
67,3246.3647051165462,1050.5332189074252,4.02976131439209,3.55997896194458,150.07430415262934,5940.376707262767,7729.619236206054,968
68,3247.6464399994,1020.5183742945082,4.030572414398193,3.558195114135742,150.07634324964602,5947.938117770071,7687.166116630309,967
69,2876.2292106113746,1020.5036237966269,3.94089674949646,3.5565736293792725,120.06086336314911,5747.818287812755,5747.818287812755,966
70,3199.434559393383,1140.575981637754,4.0184102058410645,3.545060157775879,150.07587791001424,5889.901672846521,7869.402511368389,965
71,3191.3092065690435,1170.591211756575,4.0145182609558105,3.6164112091064453,150.07579263747903,5757.14080045576,7661.7045843449305,964
72,3199.294063714973,1140.5760781081626,4.015653610229492,3.6183571815490723,150.0783278659801,5758.924471566454,7465.710408230487,963
73,3187.3093878049403,1170.575484474306,4.015491008758545,3.605708599090576,150.07571274327347,5761.310045242601,7748.356868329807,962
74,3178.730707549141,1170.5908587316517,4.012734413146973,3.621924877166748,150.0736338069546,5725.610476362228,7649.173845468671,961
75,3213.2197900147294,1110.5598963873927,4.021815299987793,3.6288976669311523,150.0755147546879,5763.177092501835,7521.384011064598,960
76,3220.8927073657396,1080.5321521495352,4.02522087097168,3.584303140640259,150.07616195792798,5854.100594587857,7719.68581761478,959
77,3200.78231493989,1140.5761730496888,4.025382995605469,3.57651948928833,120.06085759884445,5866.515813886072,7656.131987687317,958
78,3173.3088456761907,1170.5907553441357,4.012085914611816,3.6102490425109863,150.0757572791772,5732.3477660980425,7672.004519966198,957
79,3175.8876486517256,1170.5284371679882,4.01322078704834,3.6313302516937256,150.07572231208906,5704.945258814376,7728.866471351008,956
80,3178.3564978535287,1170.5912664378993,4.012572288513184,3.6248435974121094,150.07575937442016,5711.228097782121,7616.573119837092,955
81,3172.9187263837084,1170.5909839639207,4.013382911682129,3.617870807647705,150.07827504933812,5717.414912512177,7677.9934908594005,954
82,3180.84188109322,1140.5766509709647,4.0103020668029785,3.6250059604644775,150.075773915858,5679.758854109561,7749.788313369267,953
83,3199.454143482959,1110.5620686665643,4.0205183029174805,3.6070058345794678,150.07628129527438,5769.459276673151,7606.088904968696,952
84,3215.6364092534477,1170.590977557913,4.0143561363220215,3.7699782848358154,150.07572041241292,5703.1443761615255,7786.07989740871,951
85,3209.386038506349,1200.6059531023457,4.01322078704834,3.6185193061828613,150.07558831317874,5791.531854459545,8069.386041832693,950
86,3224.3725688111117,1170.57615210332,4.012734413146973,3.623708486557007,150.07569883363612,5747.796706314766,7721.54619467229,949
87,3235.3715662821123,1140.5740545397784,4.0205183029174805,3.5958168506622314,120.06090421511908,5845.486926874793,7876.1444009478655,948
88,3237.843869778131,1110.5620288122009,4.021815299987793,3.5860869884490967,150.0758134994103,5859.040371644784,7731.919262877163,947
89,3199.5894397328666,1200.6054466350615,4.011436939239502,3.5812222957611084,150.0756206237129,5792.084314038708,7688.788457746108,946
90,3195.698652809704,1230.6207468336652,4.008842468261719,3.62614107131958,150.07554676462314,5716.858411762674,7871.432895522215,945
91,3192.745659987966,1230.6208533340832,4.0103020668029785,3.6228976249694824,120.06068508898898,5727.560842606821,7878.698303552956,944
92,3189.199014731683,1230.6208325623156,4.009491443634033,3.6245193481445312,150.07568679362885,5706.86950661891,7692.087721000498,943
93,3179.4646619193227,1230.6209080554545,4.0062479972839355,3.6251680850982666,150.07582748428104,5684.411716287024,7787.190148769529,942
94,3207.7641220615187,1170.576119928126,4.015815734863281,3.632140874862671,150.07582720858045,5729.251228504421,7719.158604619879,941
95,2804.051892386051,1110.5615500840358,3.922572612762451,3.5963032245635986,150.07599686138565,5588.744454524363,5588.744454524363,940
96,3214.015093245078,1110.5618214553688,4.019545078277588,3.5810599327087402,150.07593734309194,5824.617722282128,7710.94910439098,939
97,3215.234575354727,1140.5772984295909,4.020356178283691,3.5880329608917236,150.07594408490695,5818.053484750999,7759.728051990882,938
98,3216.203519902687,1140.5771851422323,4.021328926086426,3.586411476135254,150.07592664138065,5823.968487501028,7762.424862881628,937
99,3218.1411992608337,1110.562247081165,4.022302150726318,3.584303140640259,150.07595111741102,5824.771754942252,7595.980645224161,936
100,3218.5326048740826,1110.5624361023074,4.0226263999938965,3.580573558807373,120.06075859218254,5837.695810506382,7718.0596759826,935
101,3218.5484321505355,1110.5624830192537,4.023274898529053,3.5792763233184814,150.07601716704085,5842.429902793316,7681.29466802784,934
102,3218.5956382827135,1110.5626040408679,4.023599147796631,3.578465461730957,150.07606154266978,5842.1445604253095,7693.728065773641,933
103,3217.7521120658494,1110.5628899233707,4.023599147796631,3.5774924755096436,150.07590445611277,5845.092315148679,7699.36341046312,932
104,3216.9708915138326,1110.5627323004883,4.023923397064209,3.5774924755096436,150.0760720036924,5843.881989690999,7714.80909701233,931
105,3216.408730746247,1110.5627580647415,4.024085998535156,3.5776546001434326,150.07587015564786,5847.402134135278,7785.4691014511045,930
106,3215.924428019818,1110.562884274288,4.024410247802734,3.5773303508758545,120.0609971517406,5843.4738753688,7735.010119159531,929
107,3215.737404815445,1110.5629835667205,4.024410247802734,3.57651948928833,150.07603748259135,5843.744582038606,7667.719647484773,928
108,3215.8939729213016,1110.5632541410741,4.024896621704102,3.576195240020752,150.0760943343048,5845.6998878541635,7628.253669571306,927
109,3216.3160549395834,1080.5323088300647,4.025382995605469,3.5748977661132812,150.07621320564067,5850.5578778635245,7714.329473583202,926
110,3215.2691091836896,1080.5479842830682,4.02522087097168,3.5736005306243896,150.0762914957595,5846.665658096666,7583.345482447068,925
111,3201.6424927026383,1110.561801911681,4.025382995605469,3.5737626552581787,150.07608733692905,5844.912330147577,7568.498649444489,924
112,3161.5748262994457,1200.590261118079,4.0101399421691895,3.5976004600524902,150.07580238668015,5720.047780328314,7533.7882471255725,923
113,3159.2469007776817,1200.6060783044086,4.0101399421691895,3.634411334991455,150.0757597304182,5658.581781017419,7739.829506413022,922
114,3156.184154070448,1200.5905175070511,4.009815692901611,3.6327896118164062,150.07574764528545,5650.727979755844,7770.725482930662,921
115,3149.7931588590145,1200.6057606676477,4.009004592895508,3.6331138610839844,120.06057910487289,5633.186915924773,7626.920749509591,920
116,3154.8875501495204,1230.6214292695513,4.0060858726501465,3.6389517784118652,150.07558148616226,5593.6630948585225,7506.335697699396,919
117,2767.646589855489,1080.5465624243952,3.920302391052246,3.6235463619232178,150.07582369982265,5493.823432836856,5493.823432836856,918
118,3184.2039425599505,1110.5622269659652,4.019707202911377,3.590789794921875,150.07593940832885,5767.363507521281,7778.615570353577,917
119,3160.8884951408836,1170.591097221186,4.015815734863281,3.5945193767547607,150.0758801655611,5755.746717908769,7471.891053116531,916
120,3139.652964785346,1230.6209313886357,4.007058620452881,3.625978708267212,150.0757259912789,5629.710855131794,7743.270686582837,915
121,3141.2936457771575,1200.6059199497104,4.0081939697265625,3.642357110977173,150.07575249235379,5588.904822602635,7402.9696877103415,914
122,3134.168399280519,1200.6055873457226,4.006572246551514,3.638627529144287,150.07576843217248,5587.957954498648,7580.675949385972,913
123,3137.2314368074876,1200.605830035638,4.007545471191406,3.644465208053589,150.0757423871546,5589.419414670032,7714.838297801791,912
124,3152.983236383763,1170.591635467601,4.009166717529297,3.638140916824341,150.07572116935626,5571.143833167269,7461.6762842175085,911
125,3163.0774962051073,1140.5763491285616,4.016626358032227,3.6149518489837646,150.07589211530285,5685.734556382755,7663.845988706686,910
126,3169.6729272687226,1140.5773637775565,4.017761707305908,3.609762668609619,150.07608753733803,5696.765044118161,7478.817170084745,909
127,3131.1375050896313,1200.6058083014213,4.0081939697265625,3.6003572940826416,150.0757154650055,5651.834522588819,7641.084239951335,908
128,3125.8715272775153,1200.605757093872,4.005599498748779,3.644627332687378,150.0756966783083,5550.5237622793065,7604.63123656332,907
129,3121.4809288703837,1200.6056642826297,4.0060858726501465,3.644789457321167,150.0757429235382,5556.955770574685,7395.301179278002,906
130,3118.6684367445996,1230.6208155599888,4.004950523376465,3.6498165130615234,150.0756866482552,5531.69787239877,7493.978653709404,905
131,3117.8404853600077,1230.605141600594,4.004302024841309,3.649005889892578,120.06038380821701,5546.770322813536,7664.033252088819,904
132,3147.9838951419806,1170.5918069150066,4.012896537780762,3.6477084159851074,150.0758292437531,5581.715144510614,7492.248603627202,903
133,3154.156649314682,1140.5765725753736,4.015815734863281,3.613654613494873,120.06082839111332,5656.469627684448,7521.332865803037,902
134,3146.261969177798,1230.6052419657444,4.007545471191406,3.7621946334838867,150.07557102008104,5563.443966580661,7748.377422625342,901
135,3142.559073447286,1230.6052973237129,4.006572246551514,3.644951820373535,150.07571025710422,5589.631603392627,7536.287768727772,900
136,3130.433641038824,1230.6208403416895,4.0039777755737305,3.644627332687378,120.06070212645136,5562.598476868265,7432.021419954497,899
137,3160.5302212522,1170.591662199251,4.012572288513184,3.6524112224578857,150.07540745743609,5597.942572277847,7565.053072118215,898
138,3166.4059359411185,1170.5920241363056,4.015653610229492,3.6147897243499756,150.07589039606682,5669.432054621517,7499.154630527235,897
139,3142.184537067369,1200.6058410430705,4.012572288513184,3.607816696166992,120.060711720369,5693.553831462574,7627.478391269324,896
140,3120.9337517667154,1230.6206358269992,4.003167152404785,3.6378166675567627,150.0758269780199,5555.039982855655,7643.959158610989,895
141,3123.3714351287053,1200.6056087641482,4.005599498748779,3.650951623916626,150.0757382719312,5541.192483251172,7641.924337335586,894
142,3120.1212247092626,1230.6201955346332,4.004626274108887,3.646411180496216,150.07557433334296,5539.81219073075,7720.589644684442,893
143,3114.199214357315,1200.5896390126145,4.003815650939941,3.646897554397583,150.07567294412002,5526.026334900307,7593.586348922559,892
144,3129.481990282322,1200.606092189002,4.0041399002075195,3.651276111602783,150.06007033761125,5504.883244323137,7566.520735130223,891
145,3143.873924225016,1170.5915171477536,4.0124101638793945,3.6269516944885254,150.07581232648226,5609.406385653172,7644.437469728102,890
146,3145.9056252039736,1170.5762909343466,4.013382911682129,3.615438222885132,150.07589082210325,5629.179000195465,7455.073247849243,889
147,3147.7340490136703,1170.5918753655278,4.0145182609558105,3.613492250442505,150.07585654672584,5643.618802286364,7586.370792656235,888
148,3148.8593702203943,1140.5767506944248,4.015004634857178,3.6108977794647217,150.07588288735133,5652.896567066113,7651.772986522294,887
149,3150.8441986736143,1140.5770014343434,4.015491008758545,3.6087896823883057,150.07589465167257,5661.474035960186,7719.865548134752,886
150,3154.422843753273,1140.577182500565,4.017923831939697,3.605546474456787,150.07590296742273,5678.373952707043,7589.002482894983,885
151,3157.0949797984795,1110.5620073787577,4.018734455108643,3.6024653911590576,150.07597105711466,5688.284382382262,7618.25639250403,884
152,3158.5797903933562,1110.5623120430682,4.019058704376221,3.5982491970062256,120.06064630235778,5695.473961658194,7658.008028564596,883
153,3158.970588943572,1110.5624045336153,4.019545078277588,3.5958168506622314,150.07587364432402,5698.20807789528,7548.837903981417,882
154,3159.814592414972,1140.5777228774095,4.020194053649902,3.595168113708496,150.0630141394795,5706.767490843689,7605.912602333847,881
155,3160.6118485524785,1110.5625353345822,4.0206804275512695,3.5937087535858154,150.07613421874703,5703.277923202404,7499.064952394023,880
156,3160.6588174234203,1110.5626002263452,4.0206804275512695,3.5917627811431885,150.07588156903512,5711.895756425773,7627.775064232177,879
157,3161.2058812598116,1110.562279296515,4.021328926086426,3.591276168823242,150.07597494183574,5711.84001678077,7569.673454674019,878
158,3162.0814152148087,1110.5471346764243,4.021815299987793,3.5904653072357178,120.06080562941497,5720.955017764354,7667.303003761743,877
159,3163.2844796315767,1110.5631620165077,4.022302150726318,3.589168071746826,120.06110876490129,5718.89443047822,7539.994495258143,876
160,3162.191075015813,1110.5628380039125,4.022302150726318,3.586735725402832,150.07617532624863,5719.331424957316,7479.65106686682,875
161,3162.269278157095,1110.562958383991,4.022302150726318,3.5877087116241455,150.07608257507673,5726.032796420099,7591.694941610855,874
162,3115.9037470121402,1200.6059532727231,4.009815692901611,3.586897850036621,150.0758805765654,5652.359400360088,7468.581218032225,873
163,3105.512834415771,1200.6057981211343,4.0062479972839355,3.6391139030456543,150.07568755047396,5538.566981157404,7617.6431423919275,872
164,3100.9190864323755,1200.6056852146867,4.00543737411499,3.644951820373535,120.06070699857082,5514.490577997582,7596.035139850981,871
165,3097.6536757943104,1200.6059570321813,4.005761623382568,3.646573305130005,150.07560821785592,5508.48187258438,7630.932392887655,870
166,3089.7470843305928,1230.6209023462143,4.003329277038574,3.649005889892578,150.075726602925,5497.688653926831,7702.216108143912,869
167,3121.4382545478875,1170.576172403933,4.010788440704346,3.6541948318481445,150.07574983569793,5492.490603421116,7612.708219685475,868
168,3131.001281333156,1140.5772358485847,4.015328884124756,3.6164112091064453,120.06078288774006,5607.306684573297,7609.324466030172,867
169,3128.6895960671245,1110.5622953614802,4.016788482666016,3.6079788208007812,120.06071339454502,5624.480103744834,7468.735008726071,866
170,3088.5131065532914,1230.6053332282463,4.0039777755737305,3.6164112091064453,150.07586823578458,5541.249347601493,7626.606806908501,865
171,3093.3563130190596,1200.5905319029698,4.005275249481201,3.652897596359253,150.07569430739386,5467.907607626286,7461.922471264494,864
172,3091.4974122061976,1200.5901864018524,4.00543737411499,3.644789457321167,150.05865530093433,5501.9414244843065,7589.236239197082,863
173,3086.9667411349365,1200.5902125520515,4.004950523376465,3.6457624435424805,150.0758953182958,5485.473789141222,7618.908304319426,862
174,3077.4507559517515,1230.6211452716962,4.001707553863525,3.649168014526367,150.07587720319862,5456.693733574764,7681.595548918762,861
175,3115.31390267855,1170.5923436276498,4.012572288513184,3.655330181121826,150.07573544990737,5512.5224695327925,7593.1949934343575,860
176,3122.8461658860324,1140.5775344027206,4.015815734863281,3.6152760982513428,150.07585976470727,5584.763188684126,7395.424637701712,859
177,3095.639301132702,1170.591057020938,4.010626316070557,3.6083033084869385,150.07606756774476,5616.712160829396,7594.05812586844,858
178,3078.763613256102,1200.6059886860894,4.0041399002075195,3.6417086124420166,150.075656192319,5474.971797257487,7602.641116177838,857
179,3079.3260999761987,1200.6058279754943,4.005599498748779,3.652735471725464,150.07573169551324,5467.925197830307,7508.767909349001,856
180,3085.169906881056,1200.6060741088586,4.006572246551514,3.6517624855041504,150.07590378448367,5469.361193599994,7685.65449953475,855
181,3081.623065816704,1200.6061231461354,4.005112648010254,3.6431679725646973,150.0755687194178,5467.030610368471,7633.090105550364,854
182,3096.9230737742037,1170.5766421597218,4.006572246551514,3.645113945007324,120.04496524028946,5462.718191211927,7796.50954652403,853
183,3113.2524786856957,1140.4687038284028,4.014842510223389,3.623708486557007,150.03337126527913,5563.192041546339,7703.130093895365,852
184,3102.3099712703224,1200.5902027175434,4.006896495819092,3.7716000080108643,150.07590713779064,5448.882737255118,7493.428236364822,851
185,3098.2941165446973,1230.6208642964011,4.003004550933838,3.6516003608703613,150.07582715845274,5477.211501099862,7476.0231433713725,850
186,3097.2473454741157,1230.6209940598092,4.00722074508667,3.649168014526367,150.0760204552098,5544.918660274085,7572.434277387889,849
187,3083.6532005621557,1230.6207740564932,4.000572204589844,3.653384208679199,150.07584086762654,5442.318907786968,7442.052288754916,848
188,3077.7000946705666,1230.6207028640565,3.9997615814208984,3.65938401222229,150.0601873392152,5429.350193328384,7738.062837084755,847
189,3078.543917877636,1230.5895502321218,4.000247955322266,3.6618165969848633,150.07552474475233,5420.895407048534,7675.077607757223,846
190,3079.544050245211,1200.605478439349,4.001221179962158,3.6576004028320312,150.07571266310697,5432.561860638612,7728.8529810267355,845
191,3076.5128638009483,1230.6209304011572,4.001059055328369,3.6543571949005127,120.06069448239577,5432.27525464652,7612.271390444963,844
192,3068.9502573286736,1230.605075631218,4.000247955322266,3.6556544303894043,150.07570969569497,5433.102265660651,7830.126118723274,843
193,3090.514265261474,1200.6064266977046,4.003653526306152,3.661654472351074,150.07542492095672,5392.883660792373,7662.190835615416,842
194,3100.6873605150613,1170.591521092574,4.009004592895508,3.634086847305298,150.07595890683297,5503.308533064541,7547.246107263316,841
195,3104.531542163546,1170.576302598376,4.010950565338135,3.62614107131958,150.07566322486673,5528.90378846442,7560.029430766765,840
196,3106.766509088804,1140.5611004742677,4.012085914611816,3.6228976249694824,150.07586603530217,5544.510605391377,7695.837995509442,839
197,3107.610456936556,1140.5768453002092,4.012085914611816,3.619978904724121,120.06073470768752,5548.208008680755,7614.614512245025,838
198,3108.079567008186,1140.5771044711291,4.013058662414551,3.6183571815490723,150.07602135743946,5557.4961219431425,7673.9963720573,837
199,3109.5955317888584,1140.5772352670901,4.013707637786865,3.617870807647705,150.07592924288474,5561.297352438705,7625.095470914763,836
200,3080.823242992316,1080.549763713655,4.011274814605713,4.148139476776123,0.0,360.98081003691664,2085.725680659355,835
201,3079.510846528832,1140.5804176413421,4.012572288513184,3.6214382648468018,150.07622872555294,5525.952210438451,7054.090528057431,834
202,3103.075911772081,1080.5509079097428,4.015491008758545,3.6230599880218506,120.0611826328095,5549.547550529616,7554.33815254657,833
203,3110.0758164059516,1110.5660933252584,4.016626358032227,3.596951961517334,150.07661831301812,5592.925303625925,7658.918786343951,832
204,3101.012740083126,1110.565516665818,4.016626358032227,3.5935463905334473,150.07653723564,5606.111958089263,7732.24546169673,831
205,3081.072369164569,1200.6105712952703,4.00868034362793,3.6131680011749268,150.07645631866035,5525.219117048793,7562.585313516123,830
206,3087.1666497314436,1170.5955273478903,4.0101399421691895,3.6310057640075684,150.0788157932693,5497.730642278919,7653.204607953616,829
207,3094.3545578308986,1170.595734174145,4.013545036315918,3.6233842372894287,150.07649418317305,5533.12291095707,7702.675713810342,828
208,3100.6524333220295,1140.5807343569177,4.016302108764648,3.6172220706939697,150.07636619871482,5561.634958163908,7727.29775708892,827
209,3101.9335517757863,1140.5806555100862,4.01597785949707,3.611870765686035,150.07637678008177,5565.891280046868,7670.820390446694,826
210,3118.7181321957614,1110.5668166909018,4.01922082901001,3.607816696166992,150.07669923502544,5593.564410387946,7688.433582639467,825
211,3121.0627928494796,1080.5516852852015,4.020194053649902,3.58851957321167,150.07659207253892,5624.9903276611,7655.001309145242,824
212,3099.9016849034815,1140.580717519886,4.015815734863281,3.5873842239379883,120.06130650703562,5629.599259967843,7539.094225650639,823
213,3088.291841458122,1170.5956164703239,4.013058662414551,3.6149518489837646,150.07632533172728,5536.000548045442,7650.101763811312,822
214,3092.7300131173397,1170.580318679713,4.01322078704834,3.625654458999634,120.0610810793005,5519.000024382112,7666.255897583644,821
215,3092.5118780987978,1170.5987777413393,4.01597785949707,3.6168978214263916,120.06131384032778,5543.495727046393,7587.55073707641,820
216,3088.9962332533905,1140.5803691352485,4.01597785949707,3.620303153991699,150.07645258432603,5539.934875795065,7570.177492446208,819
217,3103.2646134304523,1110.5668670164596,4.014842510223389,3.6246814727783203,150.07650489493972,5522.395019895397,7638.261793545389,818
218,3109.8444433631958,1110.5697940528626,4.018734455108643,3.5998706817626953,150.07663400218007,5585.013313311356,7551.259484368726,817
219,3111.595077991602,1110.5674382122816,4.019707202911377,3.5961410999298096,150.07680165566853,5597.98589817388,7577.263756793283,816
220,3079.6365156733664,1170.595869211189,4.013058662414551,3.595168113708496,150.07632784292218,5549.7388211315265,7575.403401680262,815
221,3077.9644106769993,1170.595927747374,4.0122480392456055,3.6334383487701416,150.07646475470392,5497.4888373382855,7633.604745117336,814
